"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Neglecting To Contact, Long Silence";"ごぶさた";"ご無沙汰しております。";"I haven’t seen you in so long.";"N1";"ご無沙汰";"無: 4, 沙: 9, 汰: 9"
"Vagrancy, Wandering, Nomadism";"るろう";"全てのジプシーが貧しい流浪の民というわけではない。";"That doesn’t mean all Gypsies are poor, nomadic people.";"None";"流浪";"流: 3, 浪: 9"
"Waste, Extravagance";"ろうひ";"妻の浪費癖がなかなか治らないんです。";"My wife’s wasteful habits were not easily cured.";"N1";"浪費";"浪: 9, 費: 4"
"Wandering, Roaming";"ほうろう";"当時は、逃げるように各地を転々と放浪していました。";"In those days I had to wander from place to place in order to escape.";"None";"放浪";"放: 3, 浪: 9"
"Ronin, Masterless Samurai";"ろうにん";"受験に失敗し、浪人生活に突入しました。";"I failed the exam and entered the life of a failed student. ";"None";"浪人";"浪: 9, 人: 1"
"Ronin, Masterless Samurai";"ろうにん";"お前みたいな浪人の要求には応じられないな。";"We are unable to comply with the request of a masterless samurai like you.";"None";"浪人";"浪: 9, 人: 1"
"Vagrant, Bum";"ふろうしゃ";"浮浪者でも7割の人は何らかの仕事をして日銭を稼いでいる。";"70% of vagrants do some kind of work and earn a daily cash income.";"None";"浮浪者";"浮: 9, 浪: 9, 者: 3"
"Lacquer";"うるし";"漆の葉を触ると手がかぶれますよ。";"If you touch a lacquer leaf you’ll get a rash on your hand.";"None";"漆";"漆: 9"
"Lacquerware, Lacquer Ware";"しっき";"漆器の手入れの仕方を教えてください。";"Please teach me how to maintain lacquer ware.";"None";"漆器";"漆: 9, 器: 4"
"Jet Black, Pitch Black";"しっこく";"漆黒の闇に青い地球が浮かんでいた。";"The earth appeared in the black darkness.";"None";"漆黒";"漆: 9, 黒: 2"
"Tsukemono, Japanese Pickled Vegetables, Pickled Vegetables, Preserved Vegetables";"つけもの";"この漬物は誰が漬けたんですか。";"Who pickled these tsukemono?";"None";"漬物";"漬: 9, 物: 3"
"Pickled, Preserved In, Marinated In";"づけ";"胡瓜の浅漬けならありますよ。";"These are lightly pickled cucumbers.";"None";"〜漬け";"漬: 9"
"To Be Pickled, To Be Well Seasoned, To Be Submerged, To Be Soaked";"つかる";"温泉に漬かってゆっくりした。";"I soaked and relaxed in the onsen.";"None";"漬かる";"漬: 9"
"Immense, Tremendous, Enormous";"じんだい";"大型台風が甚大な被害をもたらした。";"An immense typhoon brought on serious damage.";"None";"甚大";"甚: 9, 大: 1"
"Very, Very Much, Greatly";"はなはだ";"そのようなことが事実だとすれば、甚だ遺憾である。";"If that sort of thing is true, I’m very sorry.";"N1";"甚だ";"甚: 9"
"Friendship, Amity";"しんぼく";"親睦を深めるためのパーティーを準備しています。";"We are preparing for a party to strengthen our friendship.";"None";"親睦";"親: 2, 睦: 9"
"Reef, Sunken Reef";"あんしょう";"船長は、暗礁に気をつけてと言って、僕に操縦を任せた。";"The captain told me to be careful of reefs and then left the steering to me.";"None";"暗礁";"暗: 3, 礁: 9"
"Reef, Sunken Reef";"あんしょう";"捜査は暗礁に乗り上げてしまったな。";"The investigation went cold unexpectedly.";"None";"暗礁";"暗: 3, 礁: 9"
"Atoll, Circular Coral Reef";"かんしょう";"その時、日本のマグロ漁船「第五福竜丸」がたまたまビキニ環礁を航行しており、乗組員が被ばくしてしまった。";"The Japanese tuna boat ""S.S. Lucky Dragon 5"" accidentally sailed around Bikini Atoll and the crew was exposed to radiation.";"None";"環礁";"環: 9, 礁: 9"
"Reef, Sunken Rocks, Shore Reef, Rock Reef";"がんしょう";"岩礁を埋め立て、人工島に造り替えたんです。";"The reef was filled up and replaced with an artificial island.";"None";"岩礁";"岩: 2, 礁: 9"
"Root Of Evil, Source Of Evil";"かこん";"できれば禍根を残すことは避けたい。";"I want to avoid turning a blind eye to future trouble, if I can.";"None";"禍根";"禍: 9, 根: 3"
"War Damages, Ravages Of War";"せんか";"戦禍を逃れて田舎に疎開した。";"We escaped the ravages of war and evacuated into the countryside.";"None";"戦禍";"戦: 4, 禍: 9"
"Critical Condition, Critical Illness, On The Verge Of Death";"きとく";"父が危篤だという電話がありました。";"There was a call saying dad was in critical condition.";"None";"危篤";"危: 6, 篤: 9"
"To Spin, To Make Yarn";"つむぐ";"昔はこうやって糸を紡いでいたんですよ。";"A long time ago thread was spun in this way.";"None";"紡ぐ";"紡: 9"
"Spinning, Yarn Spinning";"ぼうせき";" 牽切紡績とは、化学繊維特有の紡績方法で、綿からの紡績ではありません。";"Kensetsu bouseki is a spinning method particular to synthetic fibers not spun from cotton.";"N1";"紡績";"紡: 9, 績: 5"
"Spinning And Weaving, Weaving And Spinning";"ぼうしょく";"日本繊維産業は、綿紡織、化繊を中心として復興しました。";"The Japanese textile industry was revived mainly by cotton spinning and weaving and synthetic fibers.";"None";"紡織";"紡: 9, 織: 5"
"Guts, Innards, Courage";"たん, きも";"お前はもう少し胆を練る必要がある。";"You need to build up your courage.";"None";"胆";"胆: 9"
"Plot, Ulterior Motive, Secret Intention, Hidden Purpose";"こんたん";"あわよくばおこぼれに預かりたいという魂胆が見え見えだよ。";"You are so transparent. I can tell that you’re plotting to get a share of the profits if you get the chance.";"None";"魂胆";"魂: 9, 胆: 9"
"Gallstones";"たんせき";"胆嚢炎は、ほとんどの場合、胆石が原因です。";"With inflammation of the gallbladder, the most likely cause is gallstones.";"None";"胆石";"胆: 9, 石: 1"
"Bold, Daring, Audacious";"だいたん";"グループは、大胆にも真っ昼間から犯行に及んだのです。";"The group is bold to commit crimes in broad daylight.";"N1";"大胆";"大: 1, 胆: 9"
"Discouragement, Despondency, Dejection, Disappointment";"らくたん";"息子は、受験に失敗して落胆しているんだ。";"My son failed an exam and is discouraged.";"None";"落胆";"落: 3, 胆: 9"
"E. Coli, Escherichia Coli, E Coli";"だいちょうきん";"大腸菌を美少女に擬人化させたカードアプリ・ゲームがあります。";"There’s a card app game that personifies E. Coli as a beautiful woman.";"None";"大腸菌";"大: 1, 腸: 4, 菌: 9"
"Sprouting, Budding, Crush, Infatuation, Moe";"もえ";"このブログでは、萌え系を中心に、僕の好きなアニメや漫画を紹介していきます。";"This blog introduces me to the moe characters in my favorite anime and manga.";"None";"萌え";"萌: None"
"Scorn, Disdain, Contempt";"けいべつ";"私、あの人のこと軽蔑しているの。";"I despise them.";"N1";"軽蔑";"軽: 3, 蔑: 9"
"To Scorn, To Despise";"さげすむ";"あの男は、無意識に人のことを蔑んでいるのよ。";"That man unconsciously looks down on people.";"None";"蔑む";"蔑: 9"
"Imbalance, Disparity, Inequality";"ふきんこう";"先進国と新興国・発展途上国間の経常収支の不均衡は是正されるのでしょうか。";"Will the current account imbalances of developing countries be corrected between developed and undeveloped countries?";"None";"不均衡";"不: 4, 均: 5, 衡: 9"
"To Compose, To Recite";"よむ";"俳句を詠む人のことを俳人と呼びます。";"People who compose haiku are called haijin.";"None";"詠む";"詠: 9"
"Universal, Omnipresent, Ubiquitous";"ふへんてき";"とても普遍的なテーマだと思います。";"I think it’s a really universal theme.";"None";"普遍的";"普: 9, 遍: 9, 的: 4"
"At Once, At One Time";"いっぺんに";"一遍にいろんなことを言われても、分からないわ。";"If you say a bunch of things at once I won’t understand.";"None";"一遍に";"一: 1, 遍: 9"
"Crossing Gate, Railway Crossing Gate, Circuit Breaker";"しゃだんき";"遮断機が降りている時に、線路を渡ってはいけません。";"When the railroad crossing gate comes down, do not cross the tracks.";"None";"遮断機";"遮: 9, 断: 5, 機: 4"
"Demotion, Degradation, Demolish";"させん";"田舎の支店に左遷されました。";"I was demoted to a branch store in the country.";"None";"左遷";"左: 1, 遷: 9"
"Move The Capital, Transfer The Capital, Relocation Of The Capital";"せんと";"来年は、遷都1500年記念のイベントが開催されます。";"Next year an event is being held for the 1500 year anniversary of the relocation of the capital.";"None";"遷都";"遷: 9, 都: 3"
"Change, Transition";"へんせん";"1996年から2013年までのトップ日本語学習サイト20の変遷を見てみましょう。";"Let’s look at the changes in the top 20 Japanese language learning sites between 1996 and 2013.";"N1";"変遷";"変: 4, 遷: 9"
"Dairy Farming";"らくのう";"ここは日本酪農発祥の地です。";"This is the location of the origin of Japanese dairy farming.";"N1";"酪農";"酪: 9, 農: 3"
"Casting, Founding, Minting";"ちゅうぞう";"ここで、プラチナ・コインの鋳造をします。";"Platinum coins are cast here.";"None";"鋳造";"鋳: 9, 造: 5"
"Deserted, Inactive, Leisure, Quiet";"かんさん";"駅の南側は、いつも閑散としています。";"The south side of the station is always deserted.";"None";"閑散";"閑: 9, 散: 4"
"Quiet";"かんせい";"この辺りは、閑静な住宅街になっています。";"This neighborhood is now a quiet residential area.";"None";"閑静";"閑: 9, 静: 4"
"Female, Female Animal";"めす";"この犬は雌ですか？";"Is this dog female?";"N1";"雌";"雌: 9"
"Female Flower";"めばな";"ヒマラヤスギは、樹齢30年を超えないと雌花を付けません。";"Himalayan Cedar trees can't produce female flowers until they're over 30 years old.";"None";"雌花";"雌: 9, 花: 1"
"Thrift, Economy, Frugality";"けんやく";"いくらマイホームを買いたいからって、度を過ぎた倹約を強いるのはどうかと思います。";"I don’t think it’s a good idea to force a higher amount of frugality on yourself just because you want to buy your own home.";"N1";"倹約";"倹: 9, 約: 4"
"Anatomy";"かいぼうがく";"大学では解剖学を研究しています。";"I study anatomy in college.";"None";"解剖学";"解: 5, 剖: 9, 学: 1"
"Impeachment, Accusation, Censure, Denunciation";"だんがい";"大統領の弾劾を求める大規模な反政府デモが開かれました。";"A large-scale anti-government demonstration was held for the impeachment of the President.";"None";"弾劾";"弾: 9, 劾: 9"
"Hide, Concealment, Conceal";"いんとく";"彼女は犯人を隠匿していたんだよ。";"She hid the criminal.";"None";"隠匿";"隠: 9, 匿: 9"
"Anonymity, Pseudonym";"とくめい";"匿名で投書をしました。";"I wrote a letter to the editor anonymously.";"None";"匿名";"匿: 9, 名: 1"
"Grid, Box, Measuring Container, Measure";"ます";"作文の書き出しは、一升空けて下さい。";"When starting your composition, please leave the first box empty.";"None";"升";"升: 9"
"Square, Box, Measure";"ますめ";"升目を数えると、全部で400ありました。";"When I counted the boxes there were 400 total.";"None";"升目";"升: 9, 目: 1"
"Song, Shamisen Song";"うた";"この唄は、私と兄が一緒に作りました。";"I wrote this song with my older brother.";"None";"唄";"唄: 9"
"To Sing, To Recite, To Chant";"うたう";"私のおじさんは、唄うアコーディオン弾きです。";"My uncle is a singing accordion player.";"None";"唄う";"唄: 9"
"Long Shamisen Song, Epic Shamisen Song, Nagauta";"ながうた";"長唄教室に通い始めました。";"I started to go to the nagauta class.";"None";"長唄";"長: 2, 唄: 9"
"Tunnel, Mine, Shaft";"こうどう";"地下20mのところに坑道が掘られています。";"They’re digging a tunnel somewhere 20 miles underground.";"None";"坑道";"坑: 9, 道: 2"
"Delusion, Fantasy";"もうそう";"いつも大金持ちになる妄想ばかりしています。";"I’m always just fantasizing about becoming a very rich person.";"None";"妄想";"妄: 9, 想: 3"
"Husband, Groom, Son In Law";"むこ";"こんないいお婿さんにもらわれて、娘は幸せ者です。";"My daughter is very fortunate to get such a nice husband.";"N1";"婿";"婿: 9"
"Bridegroom, Groom";"はなむこ";"花婿が結婚式場から逃げ出したらしいわよ。";"The groom ran away from the wedding!";"None";"花婿";"花: 1, 婿: 9"
"Son In Law";"むすめむこ";"いずれは娘婿を社長にするつもりです。";"Sooner or later, I intend to make my son in law company president.";"None";"娘婿";"娘: 9, 婿: 9"
"Widow";"かふ";"寡婦控除について詳しく教えてください。";"Please explain widow deductions to me in detail.";"None";"寡婦";"寡: 9, 婦: 5"
"Silent, Shy";"かもく";"寡黙で読書好きな男性がタイプです。";"My type is a guy who likes reading in silence.";"None";"寡黙";"寡: 9, 黙: 9"
"Sailboat, Sailing Boat, Sailing Ship";"はんせん, ほぶね";"店内は帆船をイメージした内装となっております。";"The interior of the shop is designed in the image of a sailboat.";"None";"帆船";"帆: 9, 船: 2"
"Mast";"ほばしら";"この木は帆柱にちょうどいいぞ。";"This tree is perfect for a mast.";"None";"帆柱";"帆: 9, 柱: 3"
"Low Price, Cheap";"れんか";"廉価版のゲームのパッケージって安物感丸出しだよな。";"The game’s popular edition packaging feels cheap, doesn’t it?";"None";"廉価";"廉: 9, 価: 5"
"Orchestra";"かんげんがくだん";"小さな管弦楽団でバイオリンを演奏しています。";"I play violin in a small orchestra.";"None";"管弦楽団";"管: 4, 弦: 9, 楽: 2, 団: 5"
"Yearning, Deep Affection";"しぼ";"異国の地で、母への思慕を重ねています。";"Being in a foreign country, I constantly yearn for my mother.";"None";"思慕";"思: 2, 慕: 9"
"To Adore, To Miss, To Yearn For";"したう";"私は彼のことを兄のように慕っていました。";"I adored him like an older brother.";"N1";"慕う";"慕: 9"
"Deep Emotion, Deeply Moved, Filled With Emotion";"かんがいむりょう";"あんなに小さかった娘の成長を見て、感慨無量でした。";"Watching the growth of my very small daughter was deeply emotional.";"None";"感慨無量";"感: 3, 慨: 9, 無: 4, 量: 4"
"Deeply Moving, Deeply Emotive";"かんがいぶかい";"初めて自分の書いたものが出版されるのは、やっぱり感慨深いものがあります。";"This is the first time my writing will be published, so of course it’s a deeply moving thing for me.";"None";"感慨深い";"感: 3, 慨: 9, 深: 3"
"Tease, Prank, Lewd Behavior";"いたずら";"今子供達の間で流行っている悪戯ですよ。";"Pranks are popular among children right now.";"N1";"悪戯";"悪: 3, 戯: 9"
"Tease, Prank, Lewd Behavior";"いたずら";"もう！悪戯するのはやめてください！";"Come on! Stop teasing me!";"N1";"悪戯";"悪: 3, 戯: 9"
"Tease, Prank, Lewd Behavior";"いたずら";"面白い悪戯のアイデアをヤフオクで販売して生計を立てています。";"I make a living by selling interesting prank ideas on Yahoo! Auction.";"N1";"悪戯";"悪: 3, 戯: 9"
"Play Flirt, Joke, Flirt";"たわむれ";"戯れに文章を綴っただけなのに、賞を獲ってしまった。";"Even though I only wrote it as a joke, I won an award.";"None";"戯れ";"戯: 9"
"Torture, The Rack, Third Degree";"ごうもん";"俺の姉は、マフィアから残虐な拷問を受けたんだ。";"My older sister was brutally tortured by the mafia.";"None";"拷問";"拷: 9, 問: 3"
"Certain, One";"ぼう";"某私立高校に伝わる、奇妙な噂があるんだ。";"A strange rumor is circulating at a certain private high school.";"None";"某〜";"某: 9"
"Pier, Wharf";"さんばし";"船は桟橋に繋いでいます。";"The ship is tied to the pier.";"N1";"桟橋";"桟: 9, 橋: 3"
"Die At One's Post, Die On Duty, Die At Your Post";"じゅんしょく";"その刑事は、銃弾を浴びて殉職しました。";"The detective took a bullet and died at his post.";"None";"殉職";"殉: 9, 職: 5"
"Cigarette Butt, Tobacco Ashes";"すいがら";"吸い殻が二本たまったら、すぐに灰皿を交換してください。";"If two cigarette butts pile up, please empty the ashtray immediately.";"None";"吸い殻";"吸: 6, 殻: 9"
"Secretion, Discharge";"ぶんぴつ, ぶんぴ";"胃液は1日1～2Lも分泌されています。";"Around 1-2 liters of gastric juices are secreted each day.";"None";"分泌";"分: 2, 泌: 9"
"Urinary Organs";"ひにょうき";"泌尿器の病気で入院することになりました。";"I was hospitalized from a urinary organ disease.";"None";"泌尿器";"泌: 9, 尿: 9, 器: 4"
"Valley, Ravine, Canyon";"けいこく";"温泉湯舎から渓谷美を一望することができます。";"We can overlook the beautiful valley from the onsen’s bath huts.";"None";"渓谷";"渓: 9, 谷: 2"
"Mountain Stream";"けいりゅう";"ラフティングで渓流を下りました。";"We went rafting down the mountain stream.";"None";"渓流";"渓: 9, 流: 3"
"To Well Up, To Gush Forth, To Spring Out, To Surge";"わく";"悔し涙が湧きました。";"Bitter tears welled up.";"N2";"湧く";"湧: 9"
"Spring Water, Spring";"ゆうすい";"地下水が地表に自然に出てきたものを、湧水といいます。";"Underground water that naturally comes to the surface is called a spring.";"None";"湧水";"湧: 9, 水: 1"
"Finally, At Last, Narrowly, Hardly";"ようやく";"漸く作家としてのスタートラインに立つことができました。";"I was finally able to pass the starting line as a writer.";"N2";"漸く";"漸: 9"
"To Become Muddy, To Become Impure, To Become Cloudy";"にごる";"煙草の煙で部屋の空気が濁っています。";"The air in the room is getting cloudy with tobacco smoke.";"N2";"濁る";"濁: 9"
"Noisy, Loud, Annoying";"うるさい";"彼がポテトチップスを食べる音が煩くて苛々します。";"The sound of him eating potato chips is loud and annoying.";"N5";"煩い";"煩: 9"
"Complex, Intricate, Complicated";"はんざつ";"煩雑な手続きに苛々します。";"I’m irritated by complex formalities.";"None";"煩雑";"煩: 9, 雑: 5"
"Busy";"はんぼう";"日々の煩忙から逃れ、ハワイにやって来ました。";"I escaped from my busy daily life and came to Hawaii.";"None";"煩忙";"煩: 9, 忙: 9"
"Lake Shore";"こはん";"夏は、静かな湖畔のロッジで読書をしています。";"In summer I read in a quiet lake shore lodge.";"None";"湖畔";"湖: 3, 畔: 9"
"Diarrhea, Diarrhoea";"げり";"朝から下痢が止まりません。";"The diarrhea hasn’t stopped since morning.";"N1";"下痢";"下: 1, 痢: 9"
"Dysentery";"せきり";"男女計5人から細菌性の赤痢が検出されました。";"The dysentery bacteria was detected in five men and women total. ";"None";"赤痢";"赤: 1, 痢: 9"
"Correction, Remedy";"きょうせい";"歯の矯正をしていました。";"I had my teeth corrected.";"None";"矯正";"矯: 9, 正: 1"
"Sulfur, Sulphur";"いおう";"この温泉には硫黄が含まれています。";"There’s sulfur in this hot spring.";"None";"硫黄";"硫: 9, 黄: 2"
"Dismissal, Discharge";"ひめん";"あの大臣は罷免されたよ。";"That cabinet minister was dismissed.";"None";"罷免";"罷: 9, 免: 9"
"Indigo";"あい";"藍染の藍は天然ですが、ジーンズに使われる合成インディゴは人工的なものです。";"Indigo plant dye is natural, but the synthetic dye used for jeans is artificial.";"None";"藍";"藍: 9"
"Seaweed, Duckweed, Algae";"も";"藻が絡まってしまったみたいだ。";"The duckweed seems to be twisted up.";"None";"藻";"藻: 9"
"Seaweed";"かいそう";"この海藻は食べられますか。";"Can you eat this seaweed?";"None";"海藻";"海: 2, 藻: 9"
"Savage, Uncivilized, Uncivilised";"やばん";"そんな野蛮な人たちと付き合ってはいけません。";"You must not associate with such savage people.";"None";"野蛮";"野: 2, 蛮: 9"
"Southern Barbarians, Nanban, South Sea Countries";"なんばん";"チキン南蛮の簡単でおいしいレシピがあれば教えてください。";"If you have a good, simple recipe for chicken nanban, please let me know.";"None";"南蛮";"南: 2, 蛮: 9"
"Barbarism, Brutality";"ばんこう";"あいつらはそこで蛮行を繰り返しているんだ。";"They repeated the brutality over there.";"None";"蛮行";"蛮: 9, 行: 2"
"Happy New Year, Happy New Year!";"きんがしんねん";"年賀状には謹賀新年と書いてありました。";"Happy New Year! was written on the New Year’s card.";"None";"謹賀新年";"謹: 9, 賀: 5, 新: 2, 年: 1"
"Relentlessly, Mercilessly";"ようしゃなく";"父は弟を容赦なく殴りつけました。";"Dad relentlessly beat my younger brother.";"None";"容赦なく";"容: 5, 赦: 9"
"Death";"せいきょ";"社長の逝去は本当に大きなショックです。";"The company president’s death was a really big shock.";"None";"逝去";"逝: 9, 去: 3"
"Ugly, Unattractive, Unsightly, Unseemly";"みにくい";"あの女は、顔は美しいが心は醜い。";"That woman’s face is beautiful but her heart is ugly.";"N2";"醜い";"醜: 9"
"Ugly, Mean, Offensive";"しゅうあく";"「被害者たたき」ってほんと醜悪だよね。";"Victim-blaming is really ugly, isn't it?";"None";"醜悪";"醜: 9, 悪: 3"
"Ugly, Mean, Offensive";"しゅうあく";"「醜悪な文章は健全なディベートの害になるか」というテーマの研究を行っています。";"I'm conducting research on the topic, ""Is offensive writing detrimental to healthy debate?""";"None";"醜悪";"醜: 9, 悪: 3"
"Ugly, Mean, Offensive";"しゅうあく";"老婆の幽霊が、醜悪な顔でこちらをにらんでいた。";"The old woman’s ghost glared at me with her ugly face.";"None";"醜悪";"醜: 9, 悪: 3"
"Shameful Sight, Disgraceful Behavior";"しゅうたい";"あんな醜態を演じたのに、よく平気な顔で会社に行けるね。";"How can you go to work without a care in the world after such disgraceful behavior?";"None";"醜態";"醜: 9, 態: 5"
"Shameful Sight, Disgraceful Behavior";"しゅうたい";"とんだ醜態を晒してしまったよ。";"They were exposed to an unimaginably shameful sight.";"None";"醜態";"醜: 9, 態: 5"
"Shameful Sight, Disgraceful Behavior";"しゅうたい";"好きな子に醜態を見られたし、悲しみしかない。";"A girl I like saw my disgraceful behavior and I can feel nothing but sadness.";"None";"醜態";"醜: 9, 態: 5"
"Scandal";"しゅうぶん";"誰がこんな根も葉もない醜聞を流したんだ。";"Who spread this completely untrue scandal?";"None";"醜聞";"醜: 9, 聞: 2"
"Fox";"きつね";"かわいい狐が茂みからひょこっと顔を出した。";"A cute fox suddenly poked its head out of the thicket.";"None";"狐";"狐: None"
"To Wash, To Do Laundry";"せんたくする";"セーターをお湯で洗濯したら縮んでしまった。";"I washed my sweater in hot water and it shrunk.";"None";"洗濯する";"洗: 6, 濯: 9"
"To Wash, To Do Laundry";"せんたくする";"洗濯が好きだと言っていたから結婚したのに、今まで一度も洗濯をしてくれたことがありません。";"I married him because he said he likes doing laundry, but he still hasn't even done it once.";"None";"洗濯する";"洗: 6, 濯: 9"
"To Wash, To Do Laundry";"せんたくする";"「俺のワイシャツ、今洗濯してる？」「ああ、それなら口紅が付いていたので洗濯屋さんに出しておいたわよ。」";"""Is my white shirt in the wash?"" ""Oh, that one had lipstick on it, so I took it to the cleaners.""";"None";"洗濯する";"洗: 6, 濯: 9"
"Resignation";"ていかん";"父は、様々な経験の後に諦観に至った。";"My father's various experiences led to his resignation.";"None";"諦観";"諦: None, 観: 4"
"Resignation";"ていかん";"やる気はやがて、諦観となった。";"Motivation became resignation before long.";"None";"諦観";"諦: None, 観: 4"
"Resignation";"ていかん";"君は諦観するにはまだ若い。";"You are too young to be resigned.";"None";"諦観";"諦: None, 観: 4"
"Hurried, Hasty, Busy, Hectic, Frantic";"あわただしい";"十二月はレストランにとって慌ただしい時期だ。";"December is a hectic season for restaurants.";"N1";"慌ただしい";"慌: None"
"Hurried, Hasty, Busy, Hectic, Frantic";"あわただしい";"本当、カツオくんのお姉さんって慌ただしい性格ね。";"Seriously, your older sister is such a frantic person, Katsuo-kun.";"N1";"慌ただしい";"慌: None"
"Hurried, Hasty, Busy, Hectic, Frantic";"あわただしい";"出発が慌ただしく、コーヒーも飲めなかった。";"It was a hasty departure. I didn't even get to drink a cup of coffee.";"N1";"慌ただしい";"慌: None"
"The Great Depression";"せかいきょうこう";"私の祖父は世界恐慌が起きた年に生まれました。";"My grandfather was born the year the Great Depression occurred.";"None";"世界恐慌";"世: 3, 界: 3, 恐: 9, 慌: None"
"The Great Depression";"せかいきょうこう";"世界恐慌は様々な国に影響を与えた。";"The Great Depression affected many countries.";"None";"世界恐慌";"世: 3, 界: 3, 恐: 9, 慌: None"
"The Great Depression";"せかいきょうこう";"世界恐慌は失業率と共に自殺率までも上げた。";"The Great Depression raised unemployment and even suicide rates.";"None";"世界恐慌";"世: 3, 界: 3, 恐: 9, 慌: None"
"Leader, Boss, Chief";"りょうしゅう";"領袖の言うことは絶対だ。";"What a boss says is absolute.";"None";"領袖";"領: 5, 袖: None"
"Leader, Boss, Chief";"りょうしゅう";"その政治家こそが、党の領袖だ。";"That politician is the leader of the party.";"None";"領袖";"領: 5, 袖: None"
"Leader, Boss, Chief";"りょうしゅう";"「領袖」と言う言葉は、現代では、政治的に使われることが多い。";"These days, the word ""leader"" tends to be used in the political sense.";"None";"領袖";"領: 5, 袖: None"
"To Be Boiled, To Be Cooked";"にえる";"豆、ちゃんと煮えてる？";"Are the beans cooked well?";"None";"煮える";"煮: 9"
"To Be Boiled, To Be Cooked";"にえる";"さて、そろそろジャガ芋が煮えるころだ。";"Well, it's about time that the potatoes should be cooked through.";"None";"煮える";"煮: 9"
"To Be Boiled, To Be Cooked";"にえる";"鍋の中には怪しげなスープがグツグツと煮えていた。";"There was a mysterious soup gurgling and boiling in the pot.";"None";"煮える";"煮: 9"
"To Roast, To Toast";"いる";"どうやってコーヒー豆を煎るんですか？";"How do you roast coffee beans?";"None";"煎る";"煎: None"
"To Roast, To Toast";"いる";"フライパンでピーナッツを煎りました。";"I roasted peanuts in a frying pan.";"None";"煎る";"煎: None"
"To Roast, To Toast";"いる";"ココナッツを煎ると食感がよくなります。";"If you roast coconut, the texture improves.";"None";"煎る";"煎: None"
"Pluto";"めいおうせい";"冥王星の軌道は不規則で、太陽を一周する期間は約２５０年です。";"Pluto's orbit is irregular, and it takes about 250 years to go around the sun once.";"None";"冥王星";"冥: None, 王: 1, 星: 2"
"Pluto";"めいおうせい";"冥王星は天文学者クライド・トンボーによって、1930年２月18日に発見された。";"Pluto was discovered on February 18 1930 by astronomer Clyde Tombaugh.";"None";"冥王星";"冥: None, 王: 1, 星: 2"
"Pluto";"めいおうせい";"冥王星が惑星から準惑星に降格された理由を説明できますか？";"Can you explain why Pluto was demoted from planet to dwarf planet?";"None";"冥王星";"冥: None, 王: 1, 星: 2"
"Underworld, Hades, Realm Of The Dead";"めいかい";"冥界に入れるのは死者の魂だけだ。";"Only the souls of the dead can enter the underworld.";"None";"冥界";"冥: None, 界: 3"
"Underworld, Hades, Realm Of The Dead";"めいかい";"ヘカテーは、ギリシャ神話に出てくる冥界の女神です。";"Hecate is the goddess of the underworld in Greek mythology.";"None";"冥界";"冥: None, 界: 3"
"Underworld, Hades, Realm Of The Dead";"めいかい";"冥界から、冥界神のメッセージが聞こえる。";"I can hear a message from the god of the underworld coming from the realm of the dead.";"None";"冥界";"冥: None, 界: 3"
"Realm Of The Dead, Underworld, Hades";"めいど";"どんなにお金を稼いでも、冥土には持っていけないんだよ。";"No matter how much money you make, you can't take it with you to the underworld.";"None";"冥土";"冥: None, 土: 1"
"Realm Of The Dead, Underworld, Hades";"めいど";"「冥土の土産に教えてやるよ。」と、男は銃を構えたまま秘密を話し始めた。";"""I'll tell you something that'll be your souvenir for the realm of the dead"" said the man, and began to tell me his secret, keeping his gun pointing at me.";"None";"冥土";"冥: None, 土: 1"
"Realm Of The Dead, Underworld, Hades";"めいど";"仏衣や死化粧などの冥土の旅支度をして、故人は来世へと向かいます。";"After preparing for the journey to the underworld by dressing the body in Buddhist robes and applying makeup for the deceased, they will go on to the next life.";"None";"冥土";"冥: None, 土: 1"
"To Heal Something, To Cure Something, To Quench A Thirst";"いやす";"疲れを癒して、早く回復するために、一週間緑茶を飲んだりお餅を食べたりしました。";"To cure my fatigue and recover quickly, I drank green tea and ate mochi for a week.";"None";"癒す";"癒: 9"
"To Heal Something, To Cure Something, To Quench A Thirst";"いやす";"莉子ちゃんの優しい笑顔に癒された。";"I was healed by Riko-chan's kind smile.";"None";"癒す";"癒: 9"
"To Heal Something, To Cure Something, To Quench A Thirst";"いやす";"諒一郎は読書によって知識への渇きを癒すことができた。";"Ryoichiro quenched his thirst for knowledge through reading.";"None";"癒す";"癒: 9"
"Our Company, Our Humble Company";"へいしゃ";"この度は弊社のサービスをご利用いただきまして誠にありがとうございます。";"Thank you very much for using our company's service.";"None";"弊社";"弊: 9, 社: 2"
"Our Company, Our Humble Company";"へいしゃ";"キャンセルの場合は、お手数ではございますが弊社カスタマーサポートまでご連絡ください。";"In case of cancellation, please contact our company's customer support.";"None";"弊社";"弊: 9, 社: 2"
"Our Company, Our Humble Company";"へいしゃ";"本キャンペーンは、弊社の都合により告知なしに終了する場合がございます。";"This campaign may be terminated without notice depending on our company's circumstances.";"None";"弊社";"弊: 9, 社: 2"
"Cat's Cradle";"あやとり";"子供の時、綾取りをしていたのを覚えています。";"I remember playing cat's cradle when I was a child.";"None";"綾取り";"綾: None, 取: 3"
"Cat's Cradle";"あやとり";"この間、綾取りに挑戦した。";"The other day, I tried my hand at cat's cradle.";"None";"綾取り";"綾: None, 取: 3"
