"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Number Of People, People, Counter For People";"にん";"トーフグにはなん人のしゃいんがいますか？";"How many workers are in Tofugu?";"None";"〜人";"人: 1"
"Number Of People, People, Counter For People";"にん";"わたしは三人子どもがいます。";"I have three children.";"None";"〜人";"人: 1"
"Fast";"はやい";"新かん線はふつうの電車より速いです。";"The shinkansen is faster than a normal train.";"N5";"速い";"速: 3"
"Fast";"はやい";"ポートランドから東京まで、だれが一番速く泳げるかきょうそうしました。";"We had a competition to see who could swim from Portland to Tokyo the fastest.";"N5";"速い";"速: 3"
"Fast";"はやい";"うちの家族は、ご飯を食べるのがとても速いです。";"In my family, we eat dinner really fast.";"N5";"速い";"速: 3"
"Hokkaido, Hokkaidou";"ほっかいどう";"ぼくは、北海道で雪合戦をしたことがあります。";"I’ve gone snowball fighting in Hokkaido.";"None";"北海道";"北: 2, 海: 2, 道: 2"
"Hokkaido, Hokkaidou";"ほっかいどう";"北海道についたどー！本もののすしを食べるどー！";"I've arrived in Hokkaido! Time to eat some real sushi!";"None";"北海道";"北: 2, 海: 2, 道: 2"
"Hokkaido, Hokkaidou";"ほっかいどう";"北海道のお土産といえば、何が有名でしょうか。";"Speaking of Hokkaido souvenirs, what’s famous?";"None";"北海道";"北: 2, 海: 2, 道: 2"
"New Year";"しんねん";"新年、明けましておめでとうございます。";"Happy New Year!";"None";"新年";"新: 2, 年: 1"
"New Year";"しんねん";"新年のほうふはもう決めましたか？";"Have you decided your New Year's resolution yet?";"None";"新年";"新: 2, 年: 1"
"New Year";"しんねん";"新年の挨拶に、親戚の家を回りました。";"We went around to our relatives houses exchanging New Year’s greetings.";"None";"新年";"新: 2, 年: 1"
"To Add Something";"たす";"三足す二は五です。";"Three plus two is five.";"N4";"足す";"足: 1"
"To Add Something";"たす";"このスープ、もう少し水を足した方がいいんじゃないかな。";"Maybe it would be better to add more water to this soup.";"N4";"足す";"足: 1"
"To Add Something";"たす";"ここにもう少し文章を書き足すことはできますか？";"Can you add a little more to this sentence here?";"N4";"足す";"足: 1"
"To Need, To Be Needed, To Be Necessary";"いる";"玉ねぎとトマトと大こんが要ります。";"You need onions, tomatoes, and daikon.";"N5";"要る";"要: 4"
"To Need, To Be Needed, To Be Necessary";"いる";"ふくろは要りますか？";"Do you need any bags?";"N5";"要る";"要: 4"
"To Need, To Be Needed, To Be Necessary";"いる";"要るものと要らないものをリストに書き出しなさい。";"Write out a list of things you do and don’t need.";"N5";"要る";"要: 4"
"Railroad Car, Vehicle, Train Car, Railway Carriage, Railcar";"しゃりょう";"ただいま、車両の点けんをしています。";"Hi there, I’m examining the railroad cars.";"None";"車両";"車: 1, 両: 3"
"Railroad Car, Vehicle, Train Car, Railway Carriage, Railcar";"しゃりょう";"日本では、車両は左がわを走ります。";"In Japan, vehicles drive on the left side of the road.";"None";"車両";"車: 1, 両: 3"
"Railroad Car, Vehicle, Train Car, Railway Carriage, Railcar";"しゃりょう";"この車両は女性専用車両です。";"This railroad car is a women-only carriage.";"None";"車両";"車: 1, 両: 3"
"Talk, Discussion, Interview";"たいだん";"コウイチとスティーヴ・ブシェミのゆめの対談が実げんしました！";"The dream of Koichi and Steve Buscemi talking came true!";"N1";"対談";"対: 3, 談: 3"
"Talk, Discussion, Interview";"たいだん";"ざんねんながら、そろそろこの対談をおわらせる時間になってしまいました。";"Unfortunately, it's time to bring this conversation to a close.";"N1";"対談";"対: 3, 談: 3"
"Talk, Discussion, Interview";"たいだん";"有名な作家と対談してみたい。";"I want to talk with a famous writer.";"N1";"対談";"対: 3, 談: 3"
"Second Day, Day Two, Two Days";"ふつか";"らい月の二日に、あねとえいがをみにいきます。";"I will go see a movie with my older sister on the second day of next month.";"N5";"二日";"二: 1, 日: 1"
"Second Day, Day Two, Two Days";"ふつか";"王子が子犬をおってふじ山のじゅかいにきえてから二日がたちました。";"It's been two days since the prince followed the puppy and disappeared in the woods of Mt. Fuji.";"N5";"二日";"二: 1, 日: 1"
"Second Day, Day Two, Two Days";"ふつか";"ひらがななんて、しんけんにべんきょうすれば二日あれば十ぶんさ。";"If you study diligently, two days is enough to learn hiragana.";"N5";"二日";"二: 1, 日: 1"
"People, Everybody";"ひとびと";"なぜ人々はくるまをかうのでしょうか？";"Why do people buy cars?";"None";"人々";"人: 1"
"People, Everybody";"ひとびと";"おおくのパプアニューギニアの人々は水中でもいきができるらしい。";"I heard that many Papuan people can breathe underwater.";"None";"人々";"人: 1"
"People, Everybody";"ひとびと";"このちいきの人々は、みんないい人ばかりです。";"The people in the area are all just good natured people.";"None";"人々";"人: 1"
"Girl, Young Lady";"しょうじょ";"その少女は、ゆうめいなアイドルです。";"That young lady is a famous idol.";"N1";"少女";"少: 2, 女: 1"
"Girl, Young Lady";"しょうじょ";"久しぶりに、天才少女ゴルファーがあらわれました。";"A genius girl golfer has appeared for the first time in a long time.";"N1";"少女";"少: 2, 女: 1"
"Girl, Young Lady";"しょうじょ";"犬と少女が、はまべをかけていった。";"The dog and the little girl ran on the beach.";"N1";"少女";"少: 2, 女: 1"
"Ten Thousand";"まん";"日本へのひこうきだいは、十万五千円でした。";"The plane ticket to Japan cost 105,000 yen.";"N1";"万";"万: 2"
"Ten Thousand";"まん";"まいとしコウイチは、バレンタインデーに万たんいのチョコレートをもらいます。";"Every year Koichi receives tens of thousands of chocolates on Valentine's Day.";"N1";"万";"万: 2"
"Ten Thousand";"まん";"ごしゅうぎのそうばは大たい三万円です。";"The estimate on a congratulatory gift is approximately 30,000 yen.";"N1";"万";"万: 2"
"Red";"あかい";"赤いネクタイをください。";"Could I have the red necktie?";"N5";"赤い";"赤: 1"
"Red";"あかい";"今年は赤いマニキュアがはやっています。";"This year the red nail polish is popular.";"N5";"赤い";"赤: 1"
"Red";"あかい";"赤いニット帽を被った女の子がスケートをしている。";"The girl wearing the red knit hat is skating.";"N5";"赤い";"赤: 1"
"White";"しろい";"外では、白いゆきがふっていました。";"There was white snow falling outside.";"N5";"白い";"白: 1"
"White";"しろい";"うちの牛は白いのよりもくろいの方が元気がいい。";"Our black cows are more energetic than the white ones.";"N5";"白い";"白: 1"
"White";"しろい";"フワフワで白いウサギが野原でピョンピョン跳ねていました。";"A fluffy, white rabbit was hopping in the field.";"N5";"白い";"白: 1"
"Hundred, One Hundred";"ひゃく";"一しゅうかんで、百ページよみました。";"I read one hundred pages in one week.";"N5";"百";"百: 1"
"Hundred, One Hundred";"ひゃく";"王子がレベル百になったら王か女王にてんしょくできますよ。";"When you get to Level 100, Prince, you can change your job from prince to king or queen.";"N5";"百";"百: 1"
"Hundred, One Hundred";"ひゃく";"百円で色々なものが買えるんですね。";"I can buy a bunch of different things with a hundred yen.";"N5";"百";"百: 1"
"Meeting, Assembly, Party";"かい";"きんようびの夜に、女子会をします。";"I’m having a girls-only party on Friday night.";"N1";"会";"会: 2"
"Meeting, Assembly, Party";"かい";"そのメンバーの会はとてもおも白そうですね。";"The assembly with those members sounds very interesting.";"N1";"会";"会: 2"
"Meeting, Assembly, Party";"かい";"この会、また開こうよ！";"Let’s open this meeting again!";"N1";"会";"会: 2"
"Early, Soon, Quickly, Fast";"はやく";"きのうはどうして早く学校に行きましたか。";"Why did you go to school early yesterday?";"None";"早く";"早: 1"
"Early, Soon, Quickly, Fast";"はやく";"ゆっくり休んで早くよくなってください。";"Please get plenty of rest and feel better soon!";"None";"早く";"早: 1"
"Early, Soon, Quickly, Fast";"はやく";"早く食べなさい。";"Eat quickly.";"None";"早く";"早: 1"
"Death";"し";"その死は早すぎました。";"Their death was too soon.";"N1";"死";"死: 3"
"Death";"し";"人は死をのがれることはできない…コウイチい外は。";"People cannot escape death, except for Koichi.";"N1";"死";"死: 3"
"Death";"し";"愛犬の死に打ちひしがれています。";"I’m stricken with grief over the death of my pet dog.";"N1";"死";"死: 3"
"Older Sister, Big Sister, Elder Sister";"あね";"姉のいえに行くところです。";"I’m just about to go to my older sister’s house.";"N5";"姉";"姉: 2"
"Older Sister, Big Sister, Elder Sister";"あね";"わたしは、姉の五ばいのりょうの本をもっています。";"I have five times as many books as my older sister does.";"N5";"姉";"姉: 2"
"Older Sister, Big Sister, Elder Sister";"あね";"姉はスチュワーデスをしています。";"My big sister works as a stewardess.";"N5";"姉";"姉: 2"
"Room";"しつ";"きょう室に入ってください。";"Come into the classroom, please.";"None";"〜室";"室: 2"
"Room";"しつ";"このゲーム、むずかしすぎるよ。このめんで、１５６９号室まで行くには、どうがんばってもじかんが足りないんだ。";"This game is too difficult. I never have enough time to get to room number 1569 in this stage no matter how hard I try.";"None";"〜室";"室: 2"
"Room";"しつ";"保健室で眠っていました。";"I was sleeping in the school infirmary.";"None";"〜室";"室: 2"
"In A Big Way, On A Grand Scale";"おおきく";"大きくいきをついてください。";"Please exhale deeply.";"None";"大きく";"大: 1"
"In A Big Way, On A Grand Scale";"おおきく";"このトウフ＆フグのピザチェーンは、大きくきぼをかく大している。";"This Tofu & Fugu pizza chain is expanding its franchise in a big way.";"None";"大きく";"大: 1"
"In A Big Way, On A Grand Scale";"おおきく";"円の価値が大きく上昇した。";"The value of yen has risen greatly.";"None";"大きく";"大: 1"
"Near, Neighborhood, Vicinity, Nearly, Shortly";"ちかく";"今は、学校の近くに、姉とすんでいます。";"I’m currently living with my sister near the school.";"N5";"近く";"近: 2"
"Near, Neighborhood, Vicinity, Nearly, Shortly";"ちかく";"あのアイドル、近くで見るとあんまりかわいくないね。";"Seen close up, that teen idol is not pretty at all, huh?";"N5";"近く";"近: 2"
"Near, Neighborhood, Vicinity, Nearly, Shortly";"ちかく";"近くの焼き鳥屋で、一杯ひっかけていかないか。";"Don’t you want to have a drink at the yakitori shop nearby?";"N5";"近く";"近: 2"
"To Turn Something Towards, To Point Something At";"むける";"おれはとつぜんカメラを向けられるのが大っきらいなんだよ！";"I have a huge phobia of cameras suddenly pointing towards me.";"N3";"向ける";"向: 3"
"To Turn Something Towards, To Point Something At";"むける";"スマホじゃなくて子どもに、目を向けてあげてください。";"Please turn your attention from your phone to your kid.";"N3";"向ける";"向: 3"
"To Turn Something Towards, To Point Something At";"むける";"その男はゆっくりと俺に銃口を向けた。";"The man slowly pointed the muzzle of the gun at me.";"N3";"向ける";"向: 3"
"You";"おまえ";"一生お前といっしょに生きていきたいんだ。";"I want to live my whole life with you.";"None";"お前";"前: 2"
"You";"おまえ";"女のことお前ってよぶ男本当にきらいだわ。";"I really hate men who call women ""you.""";"None";"お前";"前: 2"
"You";"おまえ";"お前の作る餃子は本当に美味しいな。";"The gyoza you make is really tasty.";"None";"お前";"前: 2"
"Portion, Section, Part";"ぶぶん";"この部分は、何色にしますか？";"What color do you want for this part?";"N3";"部分";"部: 3, 分: 2"
"Portion, Section, Part";"ぶぶん";"のうの前の部分の名前って何だっけ？";"What was the front part of the brain again?";"N3";"部分";"部: 3, 分: 2"
"Portion, Section, Part";"ぶぶん";"この映画、共感出来る部分だらけでめちゃくちゃ泣けた。";"The movie was full of parts I sympathized with and I cried all over myself.";"N3";"部分";"部: 3, 分: 2"
"Chiba";"ちば";"かれは千葉県人です。";"He’s from Chiba.";"None";"千葉";"千: 1, 葉: 3"
"Chiba";"ちば";"わたしの母は、千葉県さんの落花生が大すきです。";"My mom loves peanuts made in Chiba.";"None";"千葉";"千: 1, 葉: 3"
"Chiba";"ちば";"ここから千葉までだと、片道1時間30分から2時間ぐらいかかりますね。";"It usually takes an hour and a half to two hours for a one way trip from here to Chiba.";"None";"千葉";"千: 1, 葉: 3"
"Unintentionally, Reflexively, Spontaneously, Involuntarily";"おもわず";"思わず本音を口にしてしまいました。";"I spoke of my real intentions unintentionally.";"N3";"思わず";"思: 2"
"Unintentionally, Reflexively, Spontaneously, Involuntarily";"おもわず";"コウイチがすんげー大きな音のオナラをしたから、みんな思わず耳をふさいだんだけど、はなをふさいだ方がよかったね。";"Koichi farted sooooo loudly that everybody reflexively covered their ears, but we should have covered our noses instead.";"N3";"思わず";"思: 2"
"Unintentionally, Reflexively, Spontaneously, Involuntarily";"おもわず";"美味しそうな写真を見て、思わず涎が出た。";"I saw the delicious looking picture and involuntarily started drooling.";"N3";"思わず";"思: 2"
"Standing And Drinking, Drinking While Standing";"たちのみ";"夏には、テラスせきで立ち飲みもできます。";"In summer you can stand and drink on the terrace.";"None";"立ち飲み";"立: 1, 飲: 3"
"Standing And Drinking, Drinking While Standing";"たちのみ";"東京の新ばしえき近辺には立ち飲み屋がたくさんあります。";"There are a lot of stand-and-drink bars near Shinbashi Station in Tokyo.";"None";"立ち飲み";"立: 1, 飲: 3"
"Standing And Drinking, Drinking While Standing";"たちのみ";"昨日、あの立ち飲み屋の後、誰かとやった？";"Did you get any action last night after leaving the standing bar?";"None";"立ち飲み";"立: 1, 飲: 3"
"Artificial, Man Made, Human Made";"じんこう";"あなたののうは、ほんとうに人工ののうなんですか？";"Is your brain really artificial?";"N3";"人工";"人: 1, 工: 2"
"Artificial, Man Made, Human Made";"じんこう";"この川は、人工の川です。";"This river is man-made.";"N3";"人工";"人: 1, 工: 2"
"Artificial, Man Made, Human Made";"じんこう";"にわに人工しばをしいてみました。";"I put artificial turf in the garden.";"N3";"人工";"人: 1, 工: 2"
"One Day, Day One, First Day";"いちにち, ついたち";"きのうは一日テストのべんきょうをしていました。";"I was studying for the test all day yesterday.";"N1";"一日";"一: 1, 日: 1"
"One Day, Day One, First Day";"いちにち, ついたち";"六月一日にアメリカ人とフランス人のふうふ二人がいっしょにエベレストをのぼりきったことは人々のきおくにあたらしい。";"The fact that an American and French couple succeeded to climb Mt. Everest on June 1st is still fresh in people's memory.";"N1";"一日";"一: 1, 日: 1"
"One Day, Day One, First Day";"いちにち, ついたち";"本とうに一日でこの本をよんだんですか？";"Did you really read this book in one day?";"N1";"一日";"一: 1, 日: 1"
"Seventh Day, Day Seven, Seven Days";"なのか";"かぜで、七日かんもねこんでいました。";"I was in bed for seven whole days because of a cold.";"N1";"七日";"七: 1, 日: 1"
"Seventh Day, Day Seven, Seven Days";"なのか";"まい月七日に、おはかまいりをします。";"I visit our family grave on the 7th of every month.";"N1";"七日";"七: 1, 日: 1"
"Seventh Day, Day Seven, Seven Days";"なのか";"たった七日でかいしゃをやめた。";"I left the company after only seven days.";"N1";"七日";"七: 1, 日: 1"
"Third Day, Day Three, Three Days";"みっか";"二人は、せんせん月の三日にどこであいましたか？";"Where did those two people meet on the third, two months ago?";"N5";"三日";"三: 1, 日: 1"
"Third Day, Day Three, Three Days";"みっか";"三日も水をのんでいません。";"I haven't had water for three days.";"N5";"三日";"三: 1, 日: 1"
"Third Day, Day Three, Three Days";"みっか";"三月三日はひなまつりです。";"The third day of March is Girl’s Day.";"N5";"三日";"三: 1, 日: 1"
"Twentieth Day, Day Twenty, Twenty Days";"はつか";"二十日にテストがあります。";"There is a test on the twentieth.";"N5";"二十日";"二: 1, 十: 1, 日: 1"
"Twentieth Day, Day Twenty, Twenty Days";"はつか";"あと二十日で２０１９年です。";"It will be 2019 in twenty days.";"N5";"二十日";"二: 1, 十: 1, 日: 1"
"Twentieth Day, Day Twenty, Twenty Days";"はつか";"毎月二十日は給料日です。";"Payday is the twentieth day of every month.";"N5";"二十日";"二: 1, 十: 1, 日: 1"
"Meadow, Grassland";"くさち";"一とうの牛が草地をのんびり歩いていました。 ";"There was a cow walking leisurely in the meadow.";"None";"草地";"草: 1, 地: 2"
"Meadow, Grassland";"くさち";"アイルランドには、ぼく草地や草地が多い。";"There are a lot of pastures and grasslands in Ireland.";"None";"草地";"草: 1, 地: 2"
"Meadow, Grassland";"くさち";"この金は、あそこの草地に隠そう。";"Let’s hide this money in the meadow over there.";"None";"草地";"草: 1, 地: 2"
"Typhoon, Hurricane";"たいふう";"今回の台風は弱いので、あまり心ぱいしなくてもよさそうです。";"This typhoon is weak, so it seems that we don’t have to worry too much.";"N4";"台風";"台: 2, 風: 2"
"Typhoon, Hurricane";"たいふう";"ひじょうに強い台風トウフ号が、月よう日、西日本に上りくしました。";"Strong typhoon Tofu made landfall in western Japan on Monday.";"N4";"台風";"台: 2, 風: 2"
"Typhoon, Hurricane";"たいふう";"大型の台風が日本列島に近づいています。";"A large typhoon is approaching the Japanese islands.";"N4";"台風";"台: 2, 風: 2"
"Archeology, Archaeology";"こうこがく";"わたしは、日本の考古学にきょうみがあります。";"I’m interested in Japanese archeology.";"N1";"考古学";"考: 2, 古: 2, 学: 1"
"Archeology, Archaeology";"こうこがく";"今月末でこの考古学のしごとをやめるんです。";"I'm going to quit this archeology job at the end of the month. ";"N1";"考古学";"考: 2, 古: 2, 学: 1"
"Archeology, Archaeology";"こうこがく";"この大学では、考古学を学べます。";"You can study archeology at this university.";"N1";"考古学";"考: 2, 古: 2, 学: 1"
"Mediterranean Sea";"ちちゅうかい";"さい近、地中海りょうりにハマっているんですよね。";"Lately, I’ve been obsessed with Mediterranean cooking.";"None";"地中海";"地: 2, 中: 1, 海: 2"
"Mediterranean Sea";"ちちゅうかい";"ただ今、地中海からきたく中でーす。";"I'm on my way home from the Mediterranean Sea.";"None";"地中海";"地: 2, 中: 1, 海: 2"
"Mediterranean Sea";"ちちゅうかい";"夏休みに、家族で地中海をクルーズしてきました。";"I went on a cruise with my family on the Mediterranean Sea over summer vacation.";"None";"地中海";"地: 2, 中: 1, 海: 2"
"Every Morning";"まいあさ";"毎朝、シャワーをあびます。";"I take a shower every morning";"N5";"毎朝";"毎: 2, 朝: 2"
"Every Morning";"まいあさ";"毎朝、本当に楽しかったです。ありがとうございました。";"I had a really great time with you every morning. Thank you so much.";"N5";"毎朝";"毎: 2, 朝: 2"
"Every Morning";"まいあさ";"毎朝ラジオ体操をします。";"I do radio exercises every morning.";"N5";"毎朝";"毎: 2, 朝: 2"
"Discomfort, Inconvenience, Disability, Impairment, Poverty, Destitution";"ふじゆう";"何不自由ない生活をしてるくせに、ぜいたくだよ！";"You’ve been living in such comfort. You shouldn’t ask for too much.";"N3";"不自由";"不: 4, 自: 2, 由: 3"
"Discomfort, Inconvenience, Disability, Impairment, Poverty, Destitution";"ふじゆう";"このせきは、お年よりや体の不自由な方のためのゆう先ざせきですよ。";"This is priority seating for the elderly and disabled, okay?";"N3";"不自由";"不: 4, 自: 2, 由: 3"
"Discomfort, Inconvenience, Disability, Impairment, Poverty, Destitution";"ふじゆう";"私の兄は、足が不自由です。";"My older brother’s legs are disabled.";"N3";"不自由";"不: 4, 自: 2, 由: 3"
"Teaching, Instruction, Teachings, Lesson, Doctrine";"おしえ";"あなたは、父さんの教えをしっかりまもって生きるのよ。";"You keep my father’s teachings alive and well.";"N1";"教え";"教: 2"
"Teaching, Instruction, Teachings, Lesson, Doctrine";"おしえ";"それはすばらしい教えですね。";"It's such a great lesson, isn't it?";"N1";"教え";"教: 2"
"Teaching, Instruction, Teachings, Lesson, Doctrine";"おしえ";"君の教えに従うと、ろくなことがない。";"When I follow your teachings nothing goes well.";"N1";"教え";"教: 2"
"Front, Exterior, Face, Outside, Appearance";"おもて";"表はピンク色にぬってください。";"Please paint the front pink.";"N3";"表";"表: 3"
"Front, Exterior, Face, Outside, Appearance";"おもて";"コウイチの表のかおはトーフグ社長であるが、うらのかおは世界でも有数のジャグリングせん手である。";"Koichi's public face is the president of Tofugu, but his private face is the most well-known juggler in the world.";"N3";"表";"表: 3"
"Front, Exterior, Face, Outside, Appearance";"おもて";"十円玉の表はどちらですか？";"Which side of a ten yen coin is the face?";"N3";"表";"表: 3"
"Work, Task, Operation";"さぎょう";"なかなか作業がはかどらないんです。";"I’m not making any progress in my work.";"N3";"作業";"作: 2, 業: 3"
"Work, Task, Operation";"さぎょう";"きのうは、一日中作業ハンドブックを作る作業をしていました。";"Yesterday, I was working on making an operations handbook all day long.";"N3";"作業";"作: 2, 業: 3"
"Work, Task, Operation";"さぎょう";"あなたのせいで、製造作業が全て停止してしまったってこと、分かっていますか？";"Do you understand that all manufacturing operations were shut down because of you?";"N3";"作業";"作: 2, 業: 3"
"To Be Sick, To Fall Ill, To Be Ill, To Come Down With, To Suffer From";"やむ";"あっぱくめんせつって、終わった後、ほんと病むよな。";"Stress interviews make you feel really sick afterwards, don't you agree?";"N1";"病む";"病: 3"
"To Be Sick, To Fall Ill, To Be Ill, To Come Down With, To Suffer From";"やむ";"しょく場の同りょうは、仕事のストレスが原いんで病んでしまいました。";"My coworker got sick from work-related stress.";"N1";"病む";"病: 3"
"To Be Sick, To Fall Ill, To Be Ill, To Come Down With, To Suffer From";"やむ";"まさかアイツが心を病むなんてな。";"I never thought that he would get mentally ill.";"N1";"病む";"病: 3"
"Ninth Day, Nine Days, Day Nine";"ここのか";"九日に、いっしょにサッカーをみにいきませんか。";"Would you like to go watch some soccer with me on the ninth?";"N5";"九日";"九: 1, 日: 1"
"Ninth Day, Nine Days, Day Nine";"ここのか";"コウイチは九日もニッカにあっていないので、さびしくてしにそうだ。";"Since Koichi hasn't seen Nikka for nine days, he feels so lonely he could die.";"N5";"九日";"九: 1, 日: 1"
"Ninth Day, Nine Days, Day Nine";"ここのか";"マミのたんじょう日は四月九日だ。";"Mami’s birthday is April ninth.";"N5";"九日";"九: 1, 日: 1"
"Eighth Day, Eight Days, Day Eight";"ようか";"わたしのなつやすみは、八日かんです。";"My summer break is eight days long.";"N5";"八日";"八: 1, 日: 1"
"Eighth Day, Eight Days, Day Eight";"ようか";"すみませんが、水を下さいませんか。もう八日もなにもたべていないんです。";"Could you please give me some water? I haven't eaten anything for eight days.";"N5";"八日";"八: 1, 日: 1"
"Eighth Day, Eight Days, Day Eight";"ようか";"らい月の八日にじの手じゅつをするよていです。";"I’m going to get hemorrhoid surgery on the eighth of next month.";"N5";"八日";"八: 1, 日: 1"
"Tenth Day, Ten Days, Day Ten";"とおか";"このくすりを、十日かんのんでください。";"Please take this medicine for ten days.";"N5";"十日";"十: 1, 日: 1"
"Tenth Day, Ten Days, Day Ten";"とおか";"十日でかんせいさせてください。";"Please complete it within ten days.";"N5";"十日";"十: 1, 日: 1"
"Tenth Day, Ten Days, Day Ten";"とおか";"七月十日はそふのめい日です。";"The tenth of July is the anniversary of my grandfather’s death.";"N5";"十日";"十: 1, 日: 1"
"Whole Life, All Through Life, Lifelong";"いっしょう";"このゆびわは、一生、大切にします。";"I will treasure this ring my entire life. ";"N3";"一生";"一: 1, 生: 1"
"Whole Life, All Through Life, Lifelong";"いっしょう";"わたしの父は、しぬまで一生どくしんでした。";"My father remained single all his life.";"N3";"一生";"一: 1, 生: 1"
"Whole Life, All Through Life, Lifelong";"いっしょう";"一生かけて償います。";"I’ll make up for it with my life.";"N3";"一生";"一: 1, 生: 1"
"King, Monarch, Sovereign";"こくおう";"あの国王は、とてもよくばりです。";"That king is very greedy.";"N2";"国王";"国: 2, 王: 1"
"King, Monarch, Sovereign";"こくおう";"わたしは、国王のことをじょじょにりかいしてきました。";"I'm starting to understand the king.";"N2";"国王";"国: 2, 王: 1"
"King, Monarch, Sovereign";"こくおう";"18歳という若さで国王になった。";"I became the king as a youth of 18.";"N2";"国王";"国: 2, 王: 1"
"Mercury";"すいせい";"水星には大気がありません。";"Mercury does not have an atmosphere.";"None";"水星";"水: 1, 星: 2"
"Mercury";"すいせい";"こんなはずじゃなかったんですが、もう十年も水星でホームレスをしています。";"This isn't what I asked for, but I've been homeless for 10 years on Mercury.";"None";"水星";"水: 1, 星: 2"
"Mercury";"すいせい";"水星は、日の出直前、または日没直後しか見ることができない。";"I can only see Mercury just before sunrise and right after sunset.";"None";"水星";"水: 1, 星: 2"
"Venus";"きんせい";"あそこに見えているのは、金星です。";"What you see over there is Venus.";"None";"金星";"金: 1, 星: 2"
"Venus";"きんせい";"金星の学こうには、うんどう会はありますか？";"Do they have Sports Day in the school on Venus?";"None";"金星";"金: 1, 星: 2"
"Venus";"きんせい";"人類はいつか金星に移住することになるだろう。";"Someday humans will migrate to Venus.";"None";"金星";"金: 1, 星: 2"
"To Be Sold, To Sell";"うれる";"このゲーム、ぜったい売れるだろ。";"This game will definitely sell well.";"N3";"売れる";"売: 2"
"To Be Sold, To Sell";"うれる";"その千円札、五百円でネットオークションにかけたら、よゆうで売れるっしょ。";"I'd say, if you put up the thousand yen bill for online auction, it would easily sell for five hundred yen.";"N3";"売れる";"売: 2"
"To Be Sold, To Sell";"うれる";"売れる小説の書き方を教えてあげよう。";"I will teach you how to write novels that sell.";"N3";"売れる";"売: 2"
"Hull, Ship Hull";"せんたい";"船体にらくがきをしたのはだれだ！？";"Who graffitied the hull?";"None";"船体";"船: 2, 体: 2"
"Hull, Ship Hull";"せんたい";"クラーケンがしょく手で船体をつきやぶったんだ。";"The kraken smashed its tentacles through the ship's hull. ";"None";"船体";"船: 2, 体: 2"
"Hull, Ship Hull";"せんたい";"船体は思った以上に大きかった。";"The hull was bigger than I thought.";"None";"船体";"船: 2, 体: 2"
"Natural, Reasonable, Obvious, Usual, Common";"あたりまえ";"こんな当たり前のこと、どうして分からないの？";"This is normal stuff, why can’t you get that?";"N1";"当たり前";"当: 2, 前: 2"
"Natural, Reasonable, Obvious, Usual, Common";"あたりまえ";"でも、これが当たり前のことだとは思わないでくださいね。";"Don't take it for granted though.";"N1";"当たり前";"当: 2, 前: 2"
"Natural, Reasonable, Obvious, Usual, Common";"あたりまえ";"今日のような当たり前の日をすごせることに、かんしゃしなきゃいけませんよね。";"Shouldn't we be thankful we're able to have an ordinary day like today.";"N1";"当たり前";"当: 2, 前: 2"
"Water Supply, Water Service, Waterworks, Aqueduct, Conduit, Water Line";"すいどう";"この水道の水は、のんでも平気ですよ。";"This tap water is safe to drink.";"N4";"水道";"水: 1, 道: 2"
"Water Supply, Water Service, Waterworks, Aqueduct, Conduit, Water Line";"すいどう";"水道代がはらえなかったので、水道が止められてしまいました。";"I couldn't pay the water bill, so my water was shut off.";"N4";"水道";"水: 1, 道: 2"
"Water Supply, Water Service, Waterworks, Aqueduct, Conduit, Water Line";"すいどう";"水道が凍結してしまいました。";"The water line froze.";"N4";"水道";"水: 1, 道: 2"
"Neighborhood, Vicinity, Environs, Nearby, Locality";"ふきん";"この付近に、コンビニはありますか？";"Does this neighborhood have a convenience store?";"N2";"付近";"付: 4, 近: 2"
"Neighborhood, Vicinity, Environs, Nearby, Locality";"ふきん";"付近には、外国人見物客もたくさんいました。";"There were many foreign viewers nearby as well.";"N2";"付近";"付: 4, 近: 2"
"Neighborhood, Vicinity, Environs, Nearby, Locality";"ふきん";"この付近に公衆便所はありますか。";"Is there a public restroom in this neighborhood?";"N2";"付近";"付: 4, 近: 2"
"Hospitalization, Hospital Admission";"にゅういん";"病状が悪化し、入院する事になりました。";"His condition deteriorated and they decided he's to be hospitalized.";"N3";"入院";"入: 1, 院: 3"
"Hospitalization, Hospital Admission";"にゅういん";"入院中は、たいくつであくびが止まらなかったよ。";"While I was hospitalized, I was so bored that I couldn't stop yawning.";"N3";"入院";"入: 1, 院: 3"
"Hospitalization, Hospital Admission";"にゅういん";"今度、乳癌で入院することになったんです。";"I'm going to be hospitalized due to breast cancer soon.";"N3";"入院";"入: 1, 院: 3"
"Leaf, Leaves";"は";"きのうは風が強かったので、木から葉が全部落ちてしまいました。";"Yesterday, the wind was so strong that all the leaves fell off of the trees.";"N4";"葉";"葉: 3"
"Leaf, Leaves";"は";"あきになって、木の葉の色が色んな色にかわってきた。";"In fall, the leaves on the trees had changed to different colors.";"N4";"葉";"葉: 3"
"Leaf, Leaves";"は";"大根の葉でふりかけを作りました。";"I made furikake with daikon leaves.";"N4";"葉";"葉: 3"
"Task, Use, Duty, Service, Business, Purpose";"よう";"なにも用がない。";"I have nothing to do.";"N4";"用";"用: 2"
"Task, Use, Duty, Service, Business, Purpose";"よう";"なにかご用ですか？";"Do you need me for something?";"N4";"用";"用: 2"
