"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Admonition";"かいこく";"彼女が私の尻を触ったことはセクハラに当たります。即刻戒告処分にしてください。";"Her touching my butt is sexual harassment. I want you to reprimand her immediately.";"None";"戒告";"戒: 9, 告: 4"
"Warning, Admonition";"くんかい";"いつも勉強会で居眠りする同僚がいてさ、ついに上司が今日それについて訓戒を与えてたよ。";"My coworker always dozes off during study sessions and our boss finally admonished him for it today.";"None";"訓戒";"訓: 4, 戒: 9"
"Vigilance, Precaution";"けいかい";"ちょっと警戒していることがあるんです。";"There is something I’m a bit cautious of.";"N1";"警戒";"警: 6, 戒: 9"
"Exhaust, Ventilation";"はいき";"自動車の排気ガスの臭いが好きなのは、私達の共通点ですね。";"Liking the smell of the automobile exhaust is something we have in common.";"None";"排気";"排: 9, 気: 1"
"Exclusion";"はいた";"日本記者クラブはかなり排他的だよ。";"The Japanese press club is fairly exclusive.";"None";"排他";"排: 9, 他: 3"
"Drainage";"はいすい";"記念硬貨を排水溝に落っことしちゃった。";"I dropped the commemorative coin down the drain.";"N1";"排水";"排: 9, 水: 1"
"Emission";"はいしゅつ";"植物は二酸化炭素を吸収し、酸素を排出します。";"Plants absorb carbon dioxide and give off oxygen.";"None";"排出";"排: 9, 出: 1"
"Exclusion, Removal, Elimination";"はいじょ";"各下水道施設は、下水排除規準を満たす必要があります。";"Each sewage facility needs to meet sewage removal standards. ";"N1";"排除";"排: 9, 除: 6"
"Portable, Cell Phone, Mobile Phone";"けいたい";"携帯の電源を入れるには、電源ボタンを五秒間長押しする必要があります。";"To turn on your cell phone you need to press the power button for five seconds.";"N1";"携帯";"携: 9, 帯: 4"
"To Engage In, To Participate, To Take Part In";"たずさわる";"同僚の評価に携わるのは嫌だったが、選択の余地はなかった。";"I didn’t want to participate in an evaluation of my coworkers, but I didn’t have a choice.";"N1";"携わる";"携: 9"
"Sensitivity, Sensitive To, Sensibility";"びんかん";"耳がすっごい敏感だから、コショコショ話はしないで。";"Please don’t whisper because my ears are really sensitive.";"N1";"敏感";"敏: 9, 感: 3"
"Oversensitivity, Nervousness";"かびん";"過敏性大腸症候群に苦しんでいます。";"I’m suffering from irritable colon syndrome.";"None";"過敏";"過: 5, 敏: 9"
"Quick, Prompt, Clever, Shrewd, Smart";"きびん";"ウェイトレスってのは機敏に動くものなのに、彼女はとんでもなく鈍いんだよ。";"Waitresses are supposed to move quickly, but she is ridiculously slow. ";"None";"機敏";"機: 4, 敏: 9"
"Sharpness, Quick Witted, Keenness";"えいびん";"その犬の鋭敏な嗅覚は、何人もの麻薬密売人を捕らえました。";"That dog’s keen nose caught so many drug dealers.";"None";"鋭敏";"鋭: 9, 敏: 9"
"Sharp";"するどい";"私は森で熊に遭遇し、鋭い爪で顔を引っ掻かれました。";"I ran into a bear in the forest and it scratched my face with its sharp claws.";"N3";"鋭い";"鋭: 9"
"Sharpness";"えいり";"通り魔は、鋭利な刃物で私の全身を切りつけた。";"The random attacker slashed at my body with a sharp knife.";"None";"鋭利";"鋭: 9, 利: 4"
"Cutting Edge, Up-And-Coming, State Of The Art, Freshly Picked";"しんえい";"その会社は最新鋭のパソコンを購入することを決定しました。";"The company decided to buy the cutting edge computer.";"None";"新鋭";"新: 2, 鋭: 9"
"To Spread Out, To Lay Out";"しく";"彼に、部屋にカーペットを敷くよう説得しました。";"I persuaded him to put a carpet in his room.";"N2";"敷く";"敷: 9"
"Security Deposit";"しききん";"敷金を全額返金してもらいました。";"I got a full refund on my security deposit.";"None";"敷金";"敷: 9, 金: 1"
"Residence, Estate";"やしき";"男の妻は毎日お屋敷で何もせずただブラブラしている。";"His wife does nothing but aimlessly wander around the estate everyday.";"N1";"屋敷";"屋: 3, 敷: 9"
"Tatami Room, Tatami Mat Room";"ざしき";"お座敷のどこかでコオロギが鳴いている。";"There’s a cricket chirping somewhere in the tatami room.";"N2";"座敷";"座: 6, 敷: 9"
"Mr., Ms., Lord";"どの";"この賞状は、中村コウイチ殿の優れた功績を称えて与られます。";"This certificate is awarded to Mr. Nakamura Koichi in recognition of his outstanding achievement.";"None";"〜殿";"殿: 9"
"Mr., Ms., Lord";"どの";"鈴木殿にお伝えください。";"Please tell Lord Suzuki.";"None";"〜殿";"殿: 9"
"Mr., Ms., Lord";"どの";"名前の後に「殿」を付ける用法は、現代では同列か目下の人に対しての敬称として、書面にのみ用いられる。";"The use of ""dono"" after a name is used today only in written documents as an honorific title for those who are equal or inferior to you.";"None";"〜殿";"殿: 9"
"Feudal Lord";"とのさま";"暇つぶしにイケメンの殿様の絵を描きました。";"I drew a handsome feudal lord to waste time.";"N1";"殿様";"殿: 9, 様: 3"
"Palace, Sanctuary, Hall Of Fame";"でんどう";"その殿堂の屋根は、たくさんの柱で支えられています。";"The roof of the palace is supported by many pillars.";"None";"殿堂";"殿: 9, 堂: 4"
"Palace, Sanctuary, Hall Of Fame";"でんどう";"東大は学問の殿堂と言われています。";"The University of Tokyo is said to be a sanctuary of learning.";"None";"殿堂";"殿: 9, 堂: 4"
"Palace, Sanctuary, Hall Of Fame";"でんどう";"お前にとって、殿堂入りを果たした選手といえば、誰になる？";"Who would you say are the players that should be inducted into the hall of fame?";"None";"殿堂";"殿: 9, 堂: 4"
"Sacrifice Fly, Sacrifice Bunt";"ぎだ";"犠打にならないか心配です。";"I can’t help but worry about the sacrifice fly.";"None";"犠打";"犠: 9, 打: 3"
"Acquisition, Possession";"かくとく";"今日ゲームをプレイすると、いつもの二倍のコインが獲得できるよ。";"If you play the game today, you can get double the usual amount of coins.";"N1";"獲得";"獲: 9, 得: 4"
"Capture, Seizure";"ほかく";"このメモ帳に、巨人の捕獲についての思いついたことを全部メモしています。";"In this memo pad, I’ve kept notes on all my ideas for capturing titans.";"N1";"捕獲";"捕: 9, 獲: 9"
"Spoils, Trophy, Game";"えもの";"都会には、我々の詐欺の獲物がたくさんいるんだよ。";"There is a lot of easy prey for us to swindle in this city.";"N1";"獲物";"獲: 9, 物: 3"
"To Be Luxuriant, To Grow Thickly";"しげる";"妖婆の庭には雑草が生い茂っていた。";"The hag’s garden had grown thick with weeds.";"N2";"茂る";"茂: 9"
"Luxuriant Growth";"はんも";"庭に雑草が繁茂しているので、この週末に草刈りをします。";"Our yard is overgrown with weeds, so I’m going to mow them this weekend.";"None";"繁茂";"繁: 9, 茂: 9"
"Frequent, Incessant";"ひんぱん";"お前は頻繁にくだらない事を気にし過ぎなんだって。";"You frequently sweat the small stuff.";"N1";"頻繁";"頻: 9, 繁: 9"
"Breeding, Multiplying";"はんしょく";"本当に俺たちの柴犬を繁殖させることができると思う？";"Do you really think we can breed our own Shiba dogs?";"N1";"繁殖";"繁: 9, 殖: 9"
"Prospering, Prosperity";"はんえい";"信じられないかもしれませんが、私が生まれ育ったこの港町は、かつては繁栄していたんですよ。";"You might not believe it but this port town where I was born and raised was once prosperous.";"N1";"繁栄";"繁: 9, 栄: 4"
"Frequency";"ひんど";"どれくらいの頻度で家に掃除機をかけますか？";"How often do you vacuum your house?";"None";"頻度";"頻: 9, 度: 3"
"Frequency, Frequent Occurrence";"ひんぱつ";"みんな、頻発する地震に、ストレスが溜まりに溜まっているんだよ。";"Everyone is extremely stressed out with these repeated earthquakes.";"None";"頻発";"頻: 9, 発: 3"
"Frequently, Repeatedly, Often";"しきりに";"彼は「ライオンキングは子どもから大人まで楽しめるショーだ」ということを頻りに強調した。";"He repeatedly emphasized that both kids and adults can enjoy the Lion King show.";"N1";"頻りに";"頻: 9"
"Reproduction";"せいしょく";"今、生殖器が二つある女の子と付き合ってるんだよ。";"I’m dating a girl who has two reproductive organs.";"None";"生殖";"生: 1, 殖: 9"
"To Multiply, To Increase";"ふえる";"なんだか毛が殖えてるなあと思ったら、植毛手術をしたんだぁ！なるほどねぇ。";"I thought your hair had multiplied somehow, but you had hair replacement surgery, huh? I see.";"N2";"殖える";"殖: 9"
"Thin, Weak, Dilute";"うすい";"コピー機のインクの色が薄くなってきちゃった。新しいトナーを買わなくっちゃ。";"My copier is printing with lighter ink. I have to buy new toner.";"N5";"薄い";"薄: 9"
"Weakness, Feebleness";"はくじゃく";"お兄さんに言われたわ。あなたは意志薄弱だから私と別れることができないけど、本当は別れたいんだって。";"Your brother told me that you are too weak-willed to break up with me, but that you really want to.";"N1";"薄弱";"薄: 9, 弱: 2"
"Cold Hearted";"はくじょう";"彼は薄情者だし、どっちの味方かサッパリ分からないよ。";"He is cold hearted and I have no idea whose side he’s taking.";"None";"薄情";"薄: 9, 情: 5"
"Shock, Crash, Impact";"しょうげき";"あなたは爆発の衝撃で気絶したのよ。";"You passed out from the shock of an explosion.";"N1";"衝撃";"衝: 9, 撃: 9"
"Collision, Impact, Conflict";"しょうとつ";"高速道路で、車が次々と衝突しました。";"On the highway, cars collided one after another.";"N3";"衝突";"衝: 9, 突: 9"
"Honor, Prestige";"めいよ";"あいつは名誉を得ることには興味がないなんて言ってるけど、俺は嘘だと思うね。";"He says he has no interest in gaining prestige, but I think that’s a lie.";"N1";"名誉";"名: 1, 誉: 9"
"Honor";"えいよ";"トーフグで仕事をするという栄誉を得たとき、そのオファーに感激して言葉に詰まりました。";"When I got the honor of working for Tofugu, I was so thrilled at the offer that I stumbled over my words. ";"None";"栄誉";"栄: 4, 誉: 9"
"To Praise, To Compliment";"ほめる";"どう返答していいか分からないので、人に褒められるのは苦手です。";"I’m bad at being complimented because I don’t know how to respond.";"N3";"褒める";"褒: 9"
"Reward, Prize";"ほうび";"頑張ったご褒美がもらえることを期待しています。";"I’m hoping to get a reward for my hard work.";"N1";"褒美";"褒: 9, 美: 3"
"Medal, Prize, Reward";"ほうしょう";"褒賞を受け取るために舞台に上がろうとした時、彼女は階段につまづきました。";"When she tried to go up on the stage to get her prize, she tripped on the stairs.";"None";"褒賞";"褒: 9, 賞: 4"
"To Be Transparent, To Be See-Through";"すける";"光っている電球の上に銀色のスクラッチカードを当てると、その銀色の部分の下に何が書かれてるかが透けて見えちゃうことがあるんだよ。";"If you put a silver scratch card over a bright lightbulb, sometimes you can see through the silver part at what’s written underneath.";"None";"透ける";"透: 9"
"Transparent, Transparency";"とうめい";"透明人間の男は、バスタオルで自分の体をよーく拭きました。";"The invisible man carefully dried himself with a bath towel.";"N2";"透明";"透: 9, 明: 2"
"Neighbor, Next To, Next Door Neighbor";"となり";"子育ては隣町でしてたんですが、子どもたちがみんな大きくなったので主人と私はこの町に越して来たんですよ。";"We raised our children in a neighboring town, then my husband and I moved to this town after they grew up.";"N5";"隣";"隣: 9"
"Neighboring House";"りんか";"隣家ではどうやら窓は新聞紙で拭くようです。";"It seems that the people in the neighboring house wipe their windows with newspapers.";"None";"隣家";"隣: 9, 家: 2"
"Neighborhood";"きんりん";"コウイチ大統領は、近隣諸国との関係をないがしろにはしなかった。";"President Koichi never ignored relationships with neighboring countries.";"None";"近隣";"近: 2, 隣: 9"
"Neighboring Country";"りんごく";"どうして隣国の肩を持つのさ？日本人じゃないの？";"Why are you taking sides with the neighboring country? Aren’t you Japanese?";"None";"隣国";"隣: 9, 国: 2"
"Neighbor";"りんじん";"私の隣人は、幸運を呼ぶお守りを持っていることで有名です。";"My neighbor is famous for having a charm that brings good luck.";"None";"隣人";"隣: 9, 人: 1"
"Artistry, Good Taste, Elegance";"がち";"壁の絵はとても雅致がありますね。どなたの作品ですか？";"This picture on the wall is very tasteful. Who painted this?";"N1";"雅致";"雅: 9, 致: 9"
"Japanese Court Music, Gagaku";"ががく";"雅楽の演奏会の後は、何をしましょうか。";"What should we do after the Japanese court music concert?";"None";"雅楽";"雅: 9, 楽: 2"
"Elegance, Grace";"ゆうが";"彼女は自称「優雅なマダム」です。";"She is a self-appointed ""elegant madam.""";"None";"優雅";"優: 6, 雅: 9"
"Quagmire, Bog, Morass";"どろぬま";"この訴訟は泥沼化しています。";"This lawsuit has turned into a quagmire.";"None";"泥沼";"泥: 9, 沼: 9"
"Quagmire, Bog, Morass";"どろぬま";"友人の離婚の泥沼の争いに巻き込まれてしまった。";"I got caught up in a messy dispute linked to my friend's divorce.";"None";"泥沼";"泥: 9, 沼: 9"
"Quagmire, Bog, Morass";"どろぬま";"コスタリカの泥沼で、忍者トカゲとしても知られているバシリスクを見ました。";"I saw some green basilisk lizards, known as Jesus lizards, in a marsh in Costa Rica.";"None";"泥沼";"泥: 9, 沼: 9"
"Stature, Height";"せたけ";"背丈の低い男が千鳥足でバーから出てきて、私の目の前でゲロを吐いたんです。";"A short guy staggered out of the bar and threw up in front of me.";"None";"背丈";"背: 6, 丈: 9"
"Dirty, Filthy, Foul, Unclean";"きたない";"汚い雑巾が、トイレに落ちていました。";"The dirty wash cloth fell into the toilet.";"N5";"汚い";"汚: 9"
"Glasses, Eyeglasses";"めがね, がんきょう";"眼鏡を拭いた方がいいですよ。";"You should wipe your glasses.";"N1";"眼鏡";"眼: 5, 鏡: 4"
"Burn, Scald";"やけど, かしょう";"カレーを零して、手に火傷を負った。";"I spilled curry and got a burn on my hand.";"N1";"火傷";"火: 1, 傷: 6"
"Will, Desire, Ambition";"いよく";"金メダル獲得に意欲をみせた。";"I showed the will to win a gold medal.";"N1";"意欲";"意: 3, 欲: 6"
"Editor";"へんしゅうしゃ";"その本の編集者として任命されてから、過労気味です。";"Since being designated as editor of the book, I’ve been feeling overworked.";"None";"編集者";"編: 5, 集: 3, 者: 3"
"Trainee";"けんしゅうせい";"こちらが、新しい研修生の三浦くんです。";"This is the new trainee, Miura.";"None";"研修生";"研: 3, 修: 5, 生: 1"
"To Publish, To Print";"けいさいする";"このコンテンツは、過激すぎて掲載することはできません。";"The contents are way too extreme to be published.";"None";"掲載する";"掲: 9, 載: 9"
"Background, Behind The Scenes";"はいご";"背後に敵が潜んでいたことに全く気づかなかった。";"I completely didn’t notice the enemy lurking in the background.";"N1";"背後";"背: 6, 後: 2"
"Sword, Sabre, Double-Edged Sword";"けん";"この剣いくらですか。";"How much is this sword?";"None";"剣";"剣: 9"
"Sword, Sabre, Double-Edged Sword";"けん";"私達は午前二時に剣で戦うことにした。";"We decided to fight with swords at two in the morning.";"None";"剣";"剣: 9"
"Sword, Sabre, Double-Edged Sword";"けん";"興味があったので、剣の歴史の講義のノートは念入りに取りました。";"I was interested in the subject, so I took careful notes during the lecture on the history of sabres.";"None";"剣";"剣: 9"
"How Many Times, How Often";"いくど, いくたび";"彼は、幾度失敗しても、諦めなかった。";"Even though he failed many times, he didn’t give up.";"None";"幾度";"幾: 9, 度: 3"
"Scary, Frightening, Eerie, Dreadful, I'm Afraid, I'm Scared";"こわい";"俺の母親は世界で一番恐い。";"My mother is the scariest in the world.";"None";"恐い";"恐: 9"
"Tall";"せがたかい";"こんなに背が高いホビットは見たことがないよ。";"I’ve never seen such a tall hobbit before.";"None";"背が高い";"背: 6, 高: 2"
"Bakufu, Shogunate";"ばくふ";"幕府が俺の家族を皆殺しにした。";"The bakufu slaughtered my family.";"None";"幕府";"幕: 6, 府: 4"
"Big, Large, Drastic, Substantial, Major";"おおはば";"会議の資料が大幅に変更されました。";"The meeting’s documents were largely changed.";"N1";"大幅";"大: 1, 幅: 9"
"Profound, Deep";"おくぶかい, おくふかい";"狩人とは非常に奥深い職業です。";"A hunter is a very profound occupation.";"None";"奥深い";"奥: 9, 深: 3"
"Pleasure, Enjoyment";"かいらく";"もう少しで、快楽に溺れるところだったわ。";"I was close to drowning in pleasure.";"None";"快楽";"快: 5, 楽: 2"
"Probably, Perhaps, Likely, I Dare Say, Maybe, As Likely As Not";"おそらく";"犯人は恐らくこの辺りに潜んでいるのでしょう。";"The criminal is probably lurking in this area.";"N1";"恐らく";"恐: 9"
"Decoration, Ornament";"かざり";"そろそろ正月飾りの準備をしておかなくちゃ。";"It's about time we started preparations for the New Year’s decorations.";"N2";"飾り";"飾: 9"
"Precious, Valuable";"きちょう";"貴重なご意見を有難うございます。";"Thank you for your valuable opinions.";"N3";"貴重";"貴: 6, 重: 3"
"Dancing, Dance";"まい";"これは、日本最古の舞です。";"This is Japan’s oldest dance.";"None";"舞";"舞: 9"
"Yawn, Yawning";"あくび";"退屈すぎて欠伸が出てきた。";"It was too boring and I yawned.";"None";"欠伸";"欠: 4, 伸: 9"
"Pleasant, Agreeable, Comfortable";"かいてき";"エアコンのある生活は快適だ。";"Life with an air conditioner is pleasant.";"N3";"快適";"快: 5, 適: 5"
"Fear, Horror, Anxiety, Concern, Uneasiness, Dread";"おそれ";"土砂崩れの恐れがあります。";"I’m afraid there will be a landslide.";"N1";"恐れ";"恐: 9"
"Showing Off, Affectation";"かざりけ";"あいつは本当に飾り気のない女だ。";"She’s a really plain woman.";"None";"飾り気";"飾: 9, 気: 1"
"Meeting, Welcome, Greeting, Reception";"むかえ";"駅まで迎えをよこすよ。";"I’ll send someone to meet you at the station.";"N3";"迎え";"迎: 9"
"Mistake, Error, Slip, Bug, Fault";"あやまり";"ようやく誤りに気がついた。";"I finally noticed my mistakes.";"N3";"誤り";"誤: 6"
"To Take Down, To Launch, To Drop, To Lower, To Bring Down";"おろす";"荷物を降ろすのを手伝ってくれ。";"Could you help me take down my luggage?";"N3";"降ろす";"降: 6"
"I See, That's Right, Indeed";"なるほど";"成程、これなら誰にも見つからずに手紙を出すことができる。";"I see! I can send this letter without anyone finding out.";"None";"成程";"成: 4, 程: 5"
"Push, Pressure";"おし";"俺は押しに弱いんだよなあ。";"I’m weak-willed to pressure.";"None";"押し";"押: 9"
"Bodyguard, Bouncer, Guard";"ようじんぼう";"私の用心棒をしてくれない？";"Will you work as my bodyguard?";"None";"用心棒";"用: 2, 心: 2, 棒: 6"
"Leaflet, Handbill, Flyer, Scattering";"ちらし";"スーパーの散らし、ここに置いてなかった？";"Don’t you leave supermarket fliers here?";"None";"散らし";"散: 4"
"To Get Dark, To End, To Close, To Run Out, To Be Lost";"くれる";"早くしないと、日が暮れるわよ。";"If you don’t hurry up, it will get dark.";"N4";"暮れる";"暮: 6"
"Valuables, Treasures";"きちょうひん";"貴重品はご自身で管理して下さい。";"Please look after your own valuables.";"None";"貴重品";"貴: 6, 重: 3, 品: 3"
"Absurd, Ridiculous, Silly";"ばかばかしい";"馬鹿馬鹿しいこと言わないでよ。";"Don’t say stupid things.";"N1";"馬鹿馬鹿しい";"馬: 2, 鹿: 9, 馬: 2, 鹿: 9"
"Prisoner, Convict";"しゅうじん";"どうして囚人はしましまの服を着ているんですか。";"Why do prisoners wear striped clothes?";"None";"囚人";"囚: 9, 人: 1"
"Prisoner, Convict";"しゅうじん";"そこには、囚人達の道具がしまわれていた。";"The prisoners' tools were stored away there.";"None";"囚人";"囚: 9, 人: 1"
"Prisoner, Convict";"しゅうじん";"その囚人が、1998年に軍隊に入隊していた記録が見つかった。";"A record was found that showed the prisoner had joined the army in 1998.";"None";"囚人";"囚: 9, 人: 1"
"Condemned Criminal, Death Row Convict";"しけいしゅう";"死刑囚はこの階段を登って死刑台へと向かうんだ。";"Condemned criminals climbed these stairs and faced the gallows.";"None";"死刑囚";"死: 3, 刑: 9, 囚: 9"
"Condemned Criminal, Death Row Convict";"しけいしゅう";"そもそも、この問題を起こしたのは、あの死刑囚だ。";"It was that death row convict who caused the problem in the first place.";"None";"死刑囚";"死: 3, 刑: 9, 囚: 9"
"Condemned Criminal, Death Row Convict";"しけいしゅう";"その弁護士は、死刑囚にとって有利な情報ばかりを並べた。";"The lawyer laid out all the information that was favorable to the condemned criminal.";"None";"死刑囚";"死: 3, 刑: 9, 囚: 9"
"Properly, Well";"ほどよく";"ひき肉を程よくこねます。";"Mix the ground meat well.";"None";"程よく";"程: 5"
"Flower Arrangement";"かどう";"小さい頃からずっと華道を習っています。";"I’ve been learning flower arrangement since I was little.";"None";"華道";"華: 9, 道: 2"
"Arms, Armament, Armed";"ぶそう";"どうやら、武装勢力に襲われたようだ。";"It seems that they were attacked by armed insurgents.";"N1";"武装";"武: 5, 装: 6"
"Polar Bear";"しろくま";"どうしてここに白熊がいるんだ？";"Why is there a polar bear here?";"None";"白熊";"白: 1, 熊: 9"
"Elasticity, Flexibility";"だんりょく";"お肌の弾力が無くなってきているの。";"The elasticity of my skin is disappearing.";"N1";"弾力";"弾: 9, 力: 1"
"Backup, Reserve, Spare, Copy, Stub";"ひかえ";"控えの選手には誰がいたっけ？";"Who’s the reserve player?";"None";"控え";"控: 9"
"Play, Playing, Games";"あそび";"最近学校で流行っている遊びを教えて下さい。";"Please tell me about the popular games in schools nowadays.";"N4";"遊び";"遊: 3"
"Gaudy, Pomp, Splendor, Splendour";"かび";"華美な服装は控えた方がいいんじゃないですか。";"Shouldn’t you restrain yourself from wearing gaudy clothing?";"N1";"華美";"華: 9, 美: 3"
"To Feel Hot, To Flush, To Burn";"ほてる";"高熱で体が火照っています。";"My body feels hot from this high fever.";"None";"火照る";"火: 1, 照: 4"
"Abnormal, Strange, Disorder";"いじょう";"異常気象が続いています。";"The abnormal weather continues.";"N3";"異常";"異: 6, 常: 5"
"To Be Damaged, To Go Bad, To Spoil";"いたむ";"このアボカド、昨日買ったところなのにもう傷んでるよ。";"I bought this avocado yesterday and it’s already gone bad.";"None";"傷む";"傷: 6"
"To Be Damaged, To Go Bad, To Spoil";"いたむ";"日の光が当たる所に置いていたせいで、箱が傷んでしまったみたい。";"It looks like the box was damaged because I put it in a place where it was exposed to sunlight.";"None";"傷む";"傷: 6"
"To Be Damaged, To Go Bad, To Spoil";"いたむ";"生クリームは傷みやすいから、使ったらすぐに冷蔵庫に閉まってね。";"Fresh cream spoils easily, so please put it back in the fridge as soon as you finish using it.";"None";"傷む";"傷: 6"
"Oil, Petroleum, Kerosene";"せきゆ";"石油価格が高騰している。";"Oil prices are rising steeply.";"N3";"石油";"石: 1, 油: 3"
"Still, As Yet, As It Was";"いぜん";"依然父の消息は不明です。";"I still have no news about my father.";"N1";"依然";"依: 9, 然: 4"
"Depths, Bottom";"おくそこ";"心の奥底でほくそ笑みました。";"I chuckled from the depths of my heart.";"None";"奥底";"奥: 9, 底: 4"
"Section, Bunch";"ふさ";"葡萄を三房買ってきたわよ。";"I went to buy three bunches of grapes.";"None";"〜房";"房: 9"
"Business Suit";"せびろ";"背広のボタンをなくした。";"I lost a button from my suit.";"N5";"背広";"背: 6, 広: 2"
"Hereafter, After, Since";"いこう";"返事は来週以降になります。";"The answer will be next week or after.";"N2";"以降";"以: 4, 降: 6"
"Hereafter, After, Since";"いこう";"八月三日以降にもう一度ご連絡していただけますか？";"Could you call us again on or after August third?";"N2";"以降";"以: 4, 降: 6"
"Hereafter, After, Since";"いこう";"夜九時以降の外出は父に禁止されているんです。";"My dad forbids me from going out after 9 p.m.";"N2";"以降";"以: 4, 降: 6"
"Scent, Fragrance, Odor, Smell";"におい";"先輩、革ジャンの匂いは好きですか？";"Do you like the smell of leather jackets, senpai?";"N3";"匂い";"匂: None"
"Scent, Fragrance, Odor, Smell";"におい";"トイレは匂いが強すぎて、鼻で息をしたくない。";"The odor of the bathroom is so strong that I don't want to breathe through my nose.";"N3";"匂い";"匂: None"
"Scent, Fragrance, Odor, Smell";"におい";"この温泉は、バナナの匂いがする。";"This hot spring smells like banana.";"N3";"匂い";"匂: None"
"To Be Fragrant, To Smell Good";"におう";"この香水は、全く匂わない。";"This perfume doesn't smell at all.";"N2";"匂う";"匂: None"
"To Be Fragrant, To Smell Good";"におう";"その工場からは、チョコレートの香りが匂います。";"It smells like chocolate from the factory.";"N2";"匂う";"匂: None"
"To Be Fragrant, To Smell Good";"におう";"春の花畑では、色んな種類のチューリップが匂い、人がたくさん訪れて香りを楽しみます。";"In spring, different kinds of tulips are fragrant at the flower garden and people visit to enjoy the smells.";"N2";"匂う";"匂: None"
"Happily, Joyfully, Merrily";"きき";"子供ができればすぐ、嬉々として報告してくれるだろう。";"As soon as they get pregnant, they will happily let us know.";"None";"嬉々";"嬉: None"
"Happily, Joyfully, Merrily";"きき";"父は、久しぶりに旧友に会い、嬉々として近況を語り合った。";"My father saw his old friend for the first time in a long time and they happily caught up with each other.";"None";"嬉々";"嬉: None"
"Happily, Joyfully, Merrily";"きき";"コウイチが無事に帰ってきて、村には嬉々たる声が響いた。";"Koichi returned safely and the village was filled with joyful voices.";"None";"嬉々";"嬉: None"
"Glad, Happy, Joyful";"うれしい";"今日は何だか嬉しそうですね。";"You look happy today, for some reason.";"N3";"嬉しい";"嬉: None"
"Glad, Happy, Joyful";"うれしい";"百年前の今日、あなたが生まれてくれて嬉しかった。お誕生日おめでとう。";"When you were born one hundred years ago today, I was happy. Happy birthday.";"N3";"嬉しい";"嬉: None"
"Glad, Happy, Joyful";"うれしい";"最近、嬉しいことが全然ない。";"Nothing happy has happened to me lately.";"N3";"嬉しい";"嬉: None"
"Skewer, Spit";"くし";"今度のBBQには100本くらい串が必要です。";"We need about a hundred skewers for the BBQ that's coming up.";"None";"串";"串: None"
"Skewer, Spit";"くし";"肉とジャガイモに串を刺してくれませんか？";"Could you skewer the meat and potatoes?";"None";"串";"串: None"
"Skewer, Spit";"くし";"焼き鳥とは、串に刺さった鶏肉のことです。";"Yakitori is chicken spitted on skewers.";"None";"串";"串: None"
"Grilled Skewers";"くしやき";"最近、ケールの串焼きにはまっています。";"Lately, I've been into grilled kale skewers.";"None";"串焼き";"串: None, 焼: 4"
"Grilled Skewers";"くしやき";"金曜日の夜は、串焼き屋さんで夕飯を食べました。";"I had dinner at a grilled skewer place Friday night.";"None";"串焼き";"串: None, 焼: 4"
"Grilled Skewers";"くしやき";"うちのインコは「串焼きにしないで！」が口癖です。";"Our parakeet's catchphrase is, ""Don't turn me into grilled skewers!""";"None";"串焼き";"串: None, 焼: 4"
"Rumor, Gossip";"うわさ";"サイラスというあの男は、実はロボットだという噂がある。";"There are rumors that the man named Cyrus is actually a robot.";"N3";"噂";"噂: None"
"Rumor, Gossip";"うわさ";"あなたって本当、噂をするのが好きね。";"You really like to gossip, don't you?";"N3";"噂";"噂: None"
"Rumor, Gossip";"うわさ";"ネットで噂の「加賀屋」っていう居酒屋に行かない？";"Do you wanna go to the izakaya ""Kagaya"" that everyone's talking about online?";"N3";"噂";"噂: None"
"Knee";"ひざ";"ピザを膝の上で食べるのが好きです。";"I like eating pizza off my knees.";"N3";"膝";"膝: None"
"Knee";"ひざ";"レンタル彼氏に膝をついてプロポーズしてもらうには追加料金が10万円もかかる。";"Having a rental boyfriend propose on one knee costs an additional 100,000 yen.";"N3";"膝";"膝: None"
"Knee";"ひざ";"私の母は膝で歩くレースの世界記録保持者だ。";"My mom is the knee-walking race world record holder.";"N3";"膝";"膝: None"
"Kneecap, Patella";"ひざがしら";"膝頭の毛が気になって眠れることすらできない。";"The hair on my kneecap bothers me so much that I can hardly even sleep.";"None";"膝頭";"膝: None, 頭: 2"
"Kneecap, Patella";"ひざがしら";"コウイチが寝ている間に、膝頭に目を書いた。";"While Koichi was sleeping, I drew eyes on his kneecaps.";"None";"膝頭";"膝: None, 頭: 2"
"Kneecap, Patella";"ひざがしら";"今年アップル社は、膝頭認証の開発を始めるらしい。";"Apparently, this year Apple is going to start developing kneecap recognition.";"None";"膝頭";"膝: None, 頭: 2"
"Kneecap";"ひざこぞう";"自転車で転んで、膝小僧が痛い。";"I fell off my bike and my kneecap hurts.";"None";"膝小僧";"膝: None, 小: 1, 僧: 9"
"Kneecap";"ひざこぞう";"最近、右の膝小僧にタトゥーを入れたんです。";"I recently got a tattoo on my right kneecap.";"None";"膝小僧";"膝: None, 小: 1, 僧: 9"
"Kneecap";"ひざこぞう";"膝小僧の調子はどうですか？";"How's your kneecap?";"None";"膝小僧";"膝: None, 小: 1, 僧: 9"
"Eyebrows, Brow";"まゆ";"眉の形は人によって違う。";"Eyebrow shape varies from person to person.";"N1";"眉";"眉: None"
