"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Comprehension, Understanding, Roger";"りょうかい";"彼は弱々しいうなずいて了解の意を示して、立ち去った。";"He expressed his understanding with a weak nod and walked away.";"N1";"了解";"了: 9, 解: 5"
"Master, Head Of Household, Leader";"ぬし";"この家の主の名前は何ですか。";"What is the name of the head of this household?";"None";"主";"主: 3"
"Master, Head Of Household, Leader";"ぬし";"あの城の主にはあとつぎがいないらしい。";"I heard that the master of that castle doesn't have any heirs.";"None";"主";"主: 3"
"Master, Head Of Household, Leader";"ぬし";"この池には、古池の主と呼ばれる大きな殿様蛙がいると言われています。";"It’s said that in this pond there is a huge leopard frog called the master of the old pond.";"None";"主";"主: 3"
"To Burn Something, To Burn";"もやす";"何かを完全に灰になるまで燃やすことが大好きだ。";"I really like burning things until they’re reduced to ashes.";"N2";"燃やす";"燃: 5"
"To Recommend, To Suggest, To Advise, To Offer";"すすめる";"先生に勧められて、日本に留学することにしたんです。";"I decided to study abroad in Japan because my teacher encouraged me to do so.";"N3";"勧める";"勧: 9"
"To Recommend, To Suggest, To Advise, To Offer";"すすめる";"日本語学習者のお知り合いがいたら、ぜひトーフグとワニカニを勧めてくださいね！";"If you know anyone learning Japanese, please recommend Tofugu and WaniKani to them!";"N3";"勧める";"勧: 9"
"To Recommend, To Suggest, To Advise, To Offer";"すすめる";"心臓が痛いというと、同僚から医者に受診することを勧められました。";"When I mentioned having chest pains, my coworker recommended that I see a doctor.";"N3";"勧める";"勧: 9"
"Solicitation, Invitation";"かんゆう";"勧誘の電話は迷惑だと思う。";"I think solicitation calls are annoying.";"N1";"勧誘";"勧: 9, 誘: 9"
"Solicitation, Invitation";"かんゆう";"強引な勧誘は嫌われることが多い。";"Aggressive solicitation is often disliked.";"N1";"勧誘";"勧: 9, 誘: 9"
"Solicitation, Invitation";"かんゆう";"悪質な勧誘は法律で禁止されている。";"Malicious solicitation is prohibited by law.";"N1";"勧誘";"勧: 9, 誘: 9"
"Solicitation, Invitation";"かんゆう";"この証券マンは投資商品の勧誘をするのが上手だ。";"This securities salesman is skilled at soliciting customers for his investment products.";"N1";"勧誘";"勧: 9, 誘: 9"
"Solicitation, Invitation";"かんゆう";"大学生活の最初は、部活の勧誘をたくさん受けました。";"I got a lot of invitations to participate in club activities at the beginning of the university year.";"N1";"勧誘";"勧: 9, 誘: 9"
"Bog, Swamp";"ぬま";"沼のほとりにテントを張った。";"I pitched a tent along the edge of the bog.";"N1";"沼";"沼: 9"
"Bog, Swamp";"ぬま";"沼に入ってはいけないよ。沼に落ちると大変だからね。";"Don't go into the bog. It's dangerous if you fall into it.";"N1";"沼";"沼: 9"
"Bog, Swamp";"ぬま";"沼の底にはたくさんの生き物がいるんだよ。";"Many creatures live at the bottom of the bog.";"N1";"沼";"沼: 9"
"Bog, Swamp";"ぬま";"どっちにしろ沼に飛び込まなきゃいけないと思うしね。";"I guess I have to jump into the swamp anyway.";"N1";"沼";"沼: 9"
"Marshland, Wetland, Swampland";"ぬまち";"この沼地には、たくさんの野生動物が生息している。";"Many wild animals inhabit this marshland.";"None";"沼地";"沼: 9, 地: 2"
"Marshland, Wetland, Swampland";"ぬまち";"ジェフは沼地に落ちて、泥だらけになった。";"Jeff fell into the marshland and became covered in mud.";"None";"沼地";"沼: 9, 地: 2"
"Marshland, Wetland, Swampland";"ぬまち";"この辺りには、多くの沼地が点在している。";"Many swamps are scattered around this area.";"None";"沼地";"沼: 9, 地: 2"
"Marshland, Wetland, Swampland";"ぬまち";"町外れの沼地の洞窟の奥には、ドラゴンがいるという言い伝えがあります。";"There's a legend that a dragon lives in the depths of a cave located in the marshland on the outskirts of town.";"None";"沼地";"沼: 9, 地: 2"
"Shelf, Cabinet";"たな";"この棚は、父が自分で作ったんです。";"My father built this shelf by himself.";"N4";"棚";"棚: 9"
"Shelf, Cabinet";"たな";"コンビニの棚には、おいしそうなお菓子がたくさんならんでいた。";"There were lots of delicious-looking sweets lined up on the convenience store shelves.";"N4";"棚";"棚: 9"
"Shelf, Cabinet";"たな";"コップは食器棚に置いてください。";"Please put the cup in the cupboard.";"N4";"棚";"棚: 9"
"Shelf, Cabinet";"たな";"フグが僕のことをデブって呼ぶんだよね。自分のことを棚に上げてよく言うよ。";"Fugu calls me fat. Talk about the pot calling the kettle black. (Literally: to talk about it while putting himself up on the shelf)";"N4";"棚";"棚: 9"
"Bookcase, Bookshelf";"ほんだな";"あれ、本棚にない？";"Oh, it's not on the bookshelf?";"N5";"本棚";"本: 1, 棚: 9"
"Bookcase, Bookshelf";"ほんだな";"今日は本棚を整理するつもりです。";"I'm planning to organize the bookshelf today.";"N5";"本棚";"本: 1, 棚: 9"
"Bookcase, Bookshelf";"ほんだな";"父の本棚にはたくさんの小説がならんでいた。";"My father's bookshelves were filled with novels.";"N5";"本棚";"本: 1, 棚: 9"
"Bookcase, Bookshelf";"ほんだな";"彼の本棚に、食い逃げの仕方について書かれた本を見つけたんだよね。";"I found a book in this bookcase about how to eat and run.";"N5";"本棚";"本: 1, 棚: 9"
"Cabinet, Cupboard";"とだな";"新しい戸棚をつけたんです。";"I installed a new cabinet.";"N2";"戸棚";"戸: 2, 棚: 9"
"Cabinet, Cupboard";"とだな";"スプーンやフォークなら、そこの戸棚の引き出しに入ってるよ。";"If you're looking for spoons and forks, they're in the drawer in the cabinet there.";"N2";"戸棚";"戸: 2, 棚: 9"
"Cabinet, Cupboard";"とだな";"戸棚を開くと、たくさんのスパイスや調味料がならんでいた。";"When I opened the cabinet, I found many spices and seasonings.";"N2";"戸棚";"戸: 2, 棚: 9"
"Cabinet, Cupboard";"とだな";"今日買った単三電池は戸棚の上に置いておいたよ。";"I put the double A batteries that we bought today in the cupboard.";"N2";"戸棚";"戸: 2, 棚: 9"
"Toilet, Restroom, Bathroom, Lavatory";"おてあらい";"お手洗いは、真っすぐ行って左です。";"The restroom is straight and to the left.";"N5";"お手洗い";"手: 1, 洗: 6"
"Toilet, Restroom, Bathroom, Lavatory";"おてあらい";"ジェームスはいつも、お手洗いに行く前にウィスキーを一口飲む。";"James always takes a sip of whiskey before going to the bathroom.";"N5";"お手洗い";"手: 1, 洗: 6"
"Toilet, Restroom, Bathroom, Lavatory";"おてあらい";"お手洗いで用を足しているうちに、座ったまま寝てしまいました。";"I dozed off while sitting in the bathroom doing my business.";"N5";"お手洗い";"手: 1, 洗: 6"
"Advance, Charge";"しんげき";"どうにかして敵の進撃をはばんでくれ！";"Do something to halt the enemy's advance!";"None";"進撃";"進: 3, 撃: 9"
"Advance, Charge";"しんげき";"ビエトは敵に進撃した。";"Viet advanced on the enemy.";"None";"進撃";"進: 3, 撃: 9"
"Advance, Charge";"しんげき";"進撃の巨人にはまっています。";"I’m hooked on Attack on Titan.";"None";"進撃";"進: 3, 撃: 9"
"Blackboard";"こくばん";"黒板が使えないので、ホワイトボードを持参しています。";"We can’t use the blackboard so I’ll bring in a whiteboard.";"N3";"黒板";"黒: 2, 板: 3"
"Na Adjective";"けいようどうし";"今日のレッスンは形容動詞でした。";"Today’s lesson was on na-adjectives.";"N2";"形容動詞";"形: 2, 容: 5, 動: 3, 詞: 6"
"Na Adjective";"けいようどうし";"頭の中で、形容動詞と形容詞が混ぜこぜになってしまっていて、かなり混乱しています。";"I mixed up na-adjectives with i-adjectives and now I'm really confused.";"N2";"形容動詞";"形: 2, 容: 5, 動: 3, 詞: 6"
"Na Adjective";"けいようどうし";"それが形容動詞なのかただの形容詞なのか、判断に迷いました。";"I found it difficult to judge whether it was a na-adjective or just an i-adjective.";"N2";"形容動詞";"形: 2, 容: 5, 動: 3, 詞: 6"
"Reader";"どくしゃ";"トーフグの読者が、飛行機代を出してくれたんです。";"Tofugu readers paid for my plane tickets.";"N1";"読者";"読: 2, 者: 3"
"Reader";"どくしゃ";"トーフグには世界中にたくさんの読者がいます。";"Tofugu has many readers all over the world.";"N1";"読者";"読: 2, 者: 3"
"Reader";"どくしゃ";"トーフグの読者のうち、日本語学習者はどのくらいいますか？";"Among Tofugu readers, how many are Japanese language learners?";"N1";"読者";"読: 2, 者: 3"
"Explanation, Commentary";"かいせつ";"あの先生の解説はとても分かり易いね。";"The teacher’s explanation is really easy to understand.";"N2";"解説";"解: 5, 説: 4"
"Explanation, Commentary";"かいせつ";"最後の審判の解説の冒頭で席を立ちました。";"I left at the beginning of the commentary on ""The Last Judgment.""";"N2";"解説";"解: 5, 説: 4"
"Explanation, Commentary";"かいせつ";"トーフグの自己資本比率については、後ほど社長が解説します。";"As for Tofugu's equity ratio, the president will explain it later.";"N2";"解説";"解: 5, 説: 4"
"Rhythmical, Rhythmic";"りつどうてき";"この音楽はとても律動的ですね。";"This music is very rhythmic.";"None";"律動的";"律: 6, 動: 3, 的: 4"
"Trainee";"けんしゅうせい";"こちらが、新しい研修生の三浦くんです。";"This is the new trainee, Miura.";"None";"研修生";"研: 3, 修: 5, 生: 1"
"Spam, Spam Mail, Junk Mail, Unsolicited Mail";"めいわくめーる, めいわくメール";"迷惑メールが次から次へと送られてくる。";"I get one spam mail after another.";"None";"迷惑メール";"迷: 5, 惑: 9"
"Spam, Spam Mail, Junk Mail, Unsolicited Mail";"めいわくめーる, めいわくメール";"迷惑メールが多すぎて、精神にい常をきたしそうだよ。";"I get so much spam it's driving me insane.";"None";"迷惑メール";"迷: 5, 惑: 9"
"Spam, Spam Mail, Junk Mail, Unsolicited Mail";"めいわくめーる, めいわくメール";"コウイチからのメールはいつも迷惑メールフォルダに入ってしまうんだけどどうしてなんだろう？";"Emails from Koichi are always found in the junk mail folder. I wonder why.";"None";"迷惑メール";"迷: 5, 惑: 9"
"To Reside, To Stay, To Remain";"ざいりゅうする";"外国人が日本に在留する時に必要になるものは何ですか？";"What do foreigners need when they stay in Japan?";"None";"在留する";"在: 5, 留: 5"
"To Reside, To Stay, To Remain";"ざいりゅうする";"もちろん、私は在留資格を持って、日本に在留しています。";"Of course, I am residing in Japan with residence status.";"None";"在留する";"在: 5, 留: 5"
"To Reside, To Stay, To Remain";"ざいりゅうする";"私がこの国に在留することができる期間は限られているんです。";"I have a limited amount of time to stay in this country.";"None";"在留する";"在: 5, 留: 5"
"Residence";"ざいりゅう";"日本在留のアメリカ人と友達になりました。";"I became friends with an American who was residing in Japan.";"None";"在留";"在: 5, 留: 5"
"Residence";"ざいりゅう";"ビザと在留資格は別物です。";"Visas and residence status are two different things.";"None";"在留";"在: 5, 留: 5"
"Residence";"ざいりゅう";"在留期間を延長するには、いったん国外に出ないといけません。";"In order to extend your residency, you have to leave the country and then come back.";"None";"在留";"在: 5, 留: 5"
"Reason, Circumstance, Cause";"ゆえ";"故あって、この製品のローンチが中止になりました。";"For some reason, the launch of this product has been cancelled.";"N1";"故";"故: 5"
"Reason, Circumstance, Cause";"ゆえ";"ここは火山が多い。それ故に、地震もよく起きる。";"There are many volcanoes here. For that reason, there are often earthquakes too.";"N1";"故";"故: 5"
"Reason, Circumstance, Cause";"ゆえ";"若さ故の過ちだったんだよ。大目に見てやろうじゃないか。";"The mistake was down to his youth. Let's cut him some slack, shall we?";"N1";"故";"故: 5"
"Acting, Performance";"えんぎ";"あの女優の演技力は素晴らしい。";"That actress’s acting ability is magnificent.";"N3";"演技";"演: 5, 技: 5"
"To Perform, To Play";"えんずる";"こんな大役を演ずることができて、とても光栄です。";"I am very honored to be able to play such an important role.";"N1";"演ずる";"演: 5"
"Performing Arts, Popular Entertainment";"えんげい";"演芸のチケットはどこで買えますか？";"Where can I buy tickets to the performance?";"None";"演芸";"演: 5, 芸: 4"
"Machine, Chance, Opportunity";"き";"コウイチは節ぜい対さくのために、飛行機を一機こう入しました。";"Koichi bought an airplane as a strategy for reducing his taxes.";"N1";"機";"機: 4"
"Machine, Chance, Opportunity";"き";"コウイチがアメリカ合しゅう国の大とうりょうになる機はじゅくしました。";"Time is ripe for Koichi to be the president of the United States.";"N1";"機";"機: 4"
"Machine, Chance, Opportunity";"き";"今はまだ、機を窺っているんだ。";"I'm still seeking opportunities.";"N1";"機";"機: 4"
"Background, Behind The Scenes";"はいご";"背後に敵が潜んでいたことに全く気づかなかった。";"I completely didn’t notice the enemy lurking in the background.";"N1";"背後";"背: 6, 後: 2"
"Preparation, Getting Ready";"したく";"学校へ行く支度ができたらよんでください。";"Please call me when you've gotten ready for school.";"N3";"支度";"支: 5, 度: 3"
"Preparation, Getting Ready";"したく";"母は台所で夕はんの支度を、父は部屋でりょ行の支度をしています。";"Mom is preparing dinner in the kitchen and dad is making arrangements for a trip in his room.";"N3";"支度";"支: 5, 度: 3"
"Preparation, Getting Ready";"したく";"いつまで寝てるの！早く起きて支度しなさい！！";"How long are you sleeping? Get up now and get ready!";"N3";"支度";"支: 5, 度: 3"
"Freely, At Will, Flexible, Adjustable";"じざい";"コウイチは、自由自在な発想でいつもみんなをおどろかせてくれます。";"Koichi always surprises people with his very flexible ideas.";"N1";"自在";"自: 2, 在: 5"
"Freely, At Will, Flexible, Adjustable";"じざい";"しんしゅく自在の犬用リードを探しています。";"I'm looking for an adjustable leash for dogs.";"N1";"自在";"自: 2, 在: 5"
"Freely, At Will, Flexible, Adjustable";"じざい";"あの男は、他人の心を自在に操れる。";"That man can manipulate minds at will.";"N1";"自在";"自: 2, 在: 5"
"Cloth, Fabric, Textile";"ぬのじ";"レースを布地にたたきつけた。";"I stitched lace into cloth.";"None";"布地";"布: 5, 地: 2"
"Cloth, Fabric, Textile";"ぬのじ";"緑色の布地を使って着物を作りました。";"I made kimono out of green fabric.";"None";"布地";"布: 5, 地: 2"
"Cloth, Fabric, Textile";"ぬのじ";"今日生地屋さんで一目ぼれした布地があったんだけど、高すぎて買えなかったよ。";"I fell in love with a textile at the fabric store today, but it was too expensive for me to buy.";"None";"布地";"布: 5, 地: 2"
"Bad Mood, Grumpy, Sullen";"ふきげん";"コウイチがつまらない冗談を飛ばすと、ビエトは不機嫌になる。";"When Koichi cracks a lame joke, Viet gets in a bad mood.";"None";"不機嫌";"不: 4, 機: 4, 嫌: 9"
"Bad Mood, Grumpy, Sullen";"ふきげん";"そんな不機嫌そうな顔しないでさ。楽しもうよ！";"Hey, don't make such a sullen face. Let's have fun!";"None";"不機嫌";"不: 4, 機: 4, 嫌: 9"
"Bad Mood, Grumpy, Sullen";"ふきげん";"昨日遅く寝たのに朝五時に起きなくてはいけなかったので、今日は一日中不機嫌だった。";"I went to bed late last night and had to get up at five in the morning, so I was grumpy all day today.";"None";"不機嫌";"不: 4, 機: 4, 嫌: 9"
"To Shake, To Shiver, To Quake, To Tremble, To Quaver, To Quiver";"ふるえる";"アル中の父の手は、いつも震えていた。";"My alcoholic father’s hands always shake.";"N3";"震える";"震: 9"
"To Shake, To Shiver, To Quake, To Tremble, To Quaver, To Quiver";"ふるえる";"すごく価値のある絵をフリーマーケットで見つけた時、全身が震えました。";"When I found a painting of great value at a flea market, I trembled.";"N3";"震える";"震: 9"
"To Shake, To Shiver, To Quake, To Tremble, To Quaver, To Quiver";"ふるえる";"寒さで震えている子犬を見ると、涙が止まらなくなりました。";"I couldn't stop crying when I saw a puppy shivering from the cold.";"N3";"震える";"震: 9"
"Performance, Presentation, Production, Staging, Mount";"じょうえん";"ライオンキングの上演時間を教えて下さい。";"Can you tell me the time of the Lion King performance? ";"N1";"上演";"上: 1, 演: 5"
"Total, Full Amount, Sum, Total Amount, Entirety, Grand Total";"ぜんがく";"お菓子代は、全額自己負担でお願いします。";"Please pay the total amount for the candy yourself.";"None";"全額";"全: 3, 額: 5"
"To Look Out Over, To Survey, To Glance Over";"みわたす";"見渡す限り、向日葵畑が続いていた。";"The sunflower field went on as far as the eye could see.";"N1";"見渡す";"見: 1, 渡: 9"
"Obedient, Gentle, Meek, Tame";"じゅうじゅん";"あいつは犬のように従順だ。";"He’s as obedient as a dog.";"None";"従順";"従: 6, 順: 4"
"Why, How";"なぜ";"何故復讐しようと思ったんですか。";"Why were you trying to get revenge?";"N1";"何故";"何: 2, 故: 5"
"Living Room, Sitting Room, Parlor, Parlour";"いま";"父は居間でテレビを観ています。";"Dad is watching TV in the living room.";"N3";"居間";"居: 5, 間: 2"
"Contribution, Service";"きよ";"後進国の発展に寄与したとして、ノーベル賞が授与された。";"The Nobel Prize was awarded to them for their contribution to the development of less developed countries.";"N1";"寄与";"寄: 5, 与: 9"
"Contribution, Service";"きよ";"トーフグが世界平和に寄与していることを知っているかい？";"Did you know that Tofugu is contributing to world peace?";"N1";"寄与";"寄: 5, 与: 9"
"Diet, The Diet, Congress, Parliament, Assembly";"ぎかい";"あいつら、何とかして議会の進行を妨害するつもりだぞ。";"They are trying to obstruct the proceedings of Parliament by any means necessary.";"N3";"議会";"議: 4, 会: 2"
"Diet, The Diet, Congress, Parliament, Assembly";"ぎかい";"正直、そのことについて議会で説明するのはかなり面倒です。";"To be honest, it's extremely troublesome having to explain it at Congress.";"N3";"議会";"議: 4, 会: 2"
"Diet, The Diet, Congress, Parliament, Assembly";"ぎかい";"もう議会で決定したことなんだ。";"The Diet has already come to a decision.";"N3";"議会";"議: 4, 会: 2"
"Character, Nature";"えたい";"こんな得体の知れないもの、食べられないよ。";"I can’t eat something so strange.";"None";"得体";"得: 4, 体: 2"
"Character, Nature";"えたい";"得体の知れない男がさっきからこっちを見ていると思ったら、トーフグのコウイチだった。";"I thought a mysterious man was looking at me, but it turned out to be Koichi from Tofugu.";"None";"得体";"得: 4, 体: 2"
"Character, Nature";"えたい";"得体の知れない何かが、猛スピードで迫ってくるような感覚に襲われ、冷や汗が止まらなくなりました。";"I suddenly felt as if something unidentifiable was coming towards me at furious speeds and I started sweating with fear.";"None";"得体";"得: 4, 体: 2"
"Price, Value, Cost";"かかく";"この商品の価格はいくらですか？";"What’s the price of this item?";"N3";"価格";"価: 5, 格: 5"
"Price, Value, Cost";"かかく";"この価格はちょっと高すぎやしないかい。";"The cost is a little too high, isn't it?";"N3";"価格";"価: 5, 格: 5"
"Price, Value, Cost";"かかく";"剣道のお面の原材料の価格が急激に値上がりしている。";"The price of raw materials for kendo masks has risen dramatically.";"N3";"価格";"価: 5, 格: 5"
"Speech, Words, One's Lines, Remarks";"せりふ";"こんな長い台詞、よく覚えられるわね。";"How can you remember such a long speech?";"None";"台詞";"台: 2, 詞: 6"
"Speech, Words, One's Lines, Remarks";"せりふ";"なんか嘘っぽい台詞だね。";"Those remarks sound like lies.";"None";"台詞";"台: 2, 詞: 6"
"Speech, Words, One's Lines, Remarks";"せりふ";"あの男優の「お前の態度が気に入らないんだ！」っていう台詞は、オレが考えたんだぜ。";"I came up with that actor's ""I don't like your attitude!"" line.";"None";"台詞";"台: 2, 詞: 6"
"Left Arm";"ひだりうで";"左腕を骨折しました。";"My left arm is broken.";"None";"左腕";"左: 1, 腕: 9"
"Framed Picture, Picture, Frame";"がく";"大統領、本当にコウイチの絵を額に入れてホワイトハウスにかざる気なのかな？";"I wonder if the president is really willing to frame Koichi's painting and hang it in the White House?";"N3";"額";"額: 5"
"Framed Picture, Picture, Frame";"がく";"卒業証書を大学の名前付きの額に入れてかべにかけました。";"I put the graduation certificate in a picture frame that comes with the university name on it and hung it on the wall.";"N3";"額";"額: 5"
"Framed Picture, Picture, Frame";"がく";"この絵に合う額を探しています。";"I’m searching for a frame to match this picture.";"N3";"額";"額: 5"
"Regular, Orderly, Systematic";"きそくただしい";"規則正しい生活を送って下さい。";"Please live a regular life.";"None";"規則正しい";"規: 5, 則: 5, 正: 1"
"Monster, Ghost, Goblin";"かいぶつ";"この山には、心の優しい怪物が住んでいるという言い伝えがある。";"Legends say there is a kind hearted monster living in this mountain.";"None";"怪物";"怪: 9, 物: 3"
"To Bend Down, To Lean Over, To Crouch, To Bow";"かがむ";"屈むと腰が痛いんです。";"I get a pain in my lower back when I bend down.";"None";"屈む";"屈: 9"
"To Bend Down, To Lean Over, To Crouch, To Bow";"かがむ";"屈んで靴下をはきました。";"I bent down and put on my socks.";"None";"屈む";"屈: 9"
"To Bend Down, To Lean Over, To Crouch, To Bow";"かがむ";"急に胸が締めつけられているような感覚におそわれ、屈んでしまった。";"I suddenly felt a tightening in my chest and leaned over.";"None";"屈む";"屈: 9"
"Housekeeper, Maid";"かせいふ";"家政婦を雇おうかと思っているんです。";"I think we should hire a housekeeper.";"None";"家政婦";"家: 2, 政: 5, 婦: 5"
"Contribution, Donation";"きふ";"毎年少しだけ、母校へお金を寄付しています。";"I contribute a little money to my alma mater every year.";"N3";"寄付";"寄: 5, 付: 4"
"Pleasure, Enjoyment";"かいらく";"もう少しで、快楽に溺れるところだったわ。";"I was close to drowning in pleasure.";"None";"快楽";"快: 5, 楽: 2"
"Conference Room, Council Room, Meeting Room";"かいぎしつ";"コウイチは、ビエトを助けるために、会議室まで飛んで行きました。";"Koichi hurried to the conference room to help Viet.";"N4";"会議室";"会: 2, 議: 4, 室: 2"
"Conference Room, Council Room, Meeting Room";"かいぎしつ";"ビエトとコウイチが会議室に入ったまんまずっと出てこないんだ。";"Viet and Koichi went in the meeting room and still haven't come out.";"N4";"会議室";"会: 2, 議: 4, 室: 2"
"Conference Room, Council Room, Meeting Room";"かいぎしつ";"今は会議室で寝泊まりしています。";"I’m staying in the conference room now.";"N4";"会議室";"会: 2, 議: 4, 室: 2"
"Member Of The Diet, Diet Member, Legislator, Assembly Member";"ぎいん";"国会議員になるのがマイケルの長年の夢でした。";"Becoming a member of the Diet was Michael's longtime dream.";"N3";"議員";"議: 4, 員: 3"
"Member Of The Diet, Diet Member, Legislator, Assembly Member";"ぎいん";"大学生の時にある市議会議員のところでインターンをしていました。とてもいい経験でした。";"When I was a college student, I was interning for a city council Diet member. It was a very good experience.";"N3";"議員";"議: 4, 員: 3"
"Member Of The Diet, Diet Member, Legislator, Assembly Member";"ぎいん";"議員バッヂを失くしてしまった。";"I lost my Diet member badge.";"N3";"議員";"議: 4, 員: 3"
"Tail";"お";"コウイチは、魚の尾を見ただけで魚の種類を言うのが特技です。";"Koichi can look at a fish's tail and tell you what kind it is based on that alone.";"N1";"尾";"尾: 9"
"Tail";"お";"尾が無いと、鳥は上手く着りく出来ません。";"Without tails, birds would have difficulty landing.";"N1";"尾";"尾: 9"
"Tail";"お";"どうして犬の尾を短くする習慣が産まれたのでしょうか。";"Why do you think the custom of shortening dog’s tails started?";"N1";"尾";"尾: 9"
"End Of A Line";"さいこうび";"大人気のゲームを発売日に買うために開店前にお店に行ったけど、すでにお店の前から列の最後尾まで200mぐらいあった。";"To buy a very popular game on the release day, I went to a store before they opened, but there was already a line from the store that was about 200-meters long to the end.";"None";"最後尾";"最: 4, 後: 2, 尾: 9"
"End Of A Line";"さいこうび";"昨日通りかかったお店の列の最後尾にクリステンがいたよ。仕事をサボって何買いに行ってたんだろう？";"I saw Kristen at the end of a line for a shop I passed by yesterday. I wonder what she was playing hooky from work to get.";"None";"最後尾";"最: 4, 後: 2, 尾: 9"
"End Of A Line";"さいこうび";"行列の最後尾はこちらです。";"The end of the line is this way.";"None";"最後尾";"最: 4, 後: 2, 尾: 9"
"Knowledge, Information, Understanding, Rules";"こころえ";"日本語を勉強する際の心得のようなものはありますか？";"Does there happen to be any sort of information on how to study Japanese?";"N1";"心得";"心: 2, 得: 4"
"Knowledge, Information, Understanding, Rules";"こころえ";"「確か、カナエちゃんは多少フランス語の心得があったはずですよ。」と、マミが心得顔で言いました。";"""If I remember correctly, Kanae-chan has some knowledge of French."" said Mami, with a knowing look.";"N1";"心得";"心: 2, 得: 4"
"Knowledge, Information, Understanding, Rules";"こころえ";"先輩が就職活動の心得を教えてくれました。";"My senpai passed on his knowledge about job hunting.";"N1";"心得";"心: 2, 得: 4"
"Unpleasant Feelings, Disgust";"けんおかん";"知らない人から急に頭に手を置かれたら、そりゃあ嫌悪感を感じるでしょう。";"If a stranger suddenly put his hand on your head, you would surely feel disgusted.";"None";"嫌悪感";"嫌: 9, 悪: 3, 感: 3"
"Unpleasant Feelings, Disgust";"けんおかん";"それ以来、藤づるを見ると、どうしても嫌悪感にかられるんです。";"Since then, whenever I see wisteria vines, I can't help feeling disgusted.";"None";"嫌悪感";"嫌: 9, 悪: 3, 感: 3"
"Unpleasant Feelings, Disgust";"けんおかん";"あなたと話していると、いつも嫌悪感を抱くんです。";"I’m always filled with disgust when I talk with you.";"None";"嫌悪感";"嫌: 9, 悪: 3, 感: 3"
"To Point At, To Point To";"ゆびさす";"人を指差すのは失礼だよ。";"It’s rude to point at people.";"N1";"指差す";"指: 3, 差: 4"
"Tutor, Coach, Private Teacher";"かていきょうし";"家庭教師のアルバイトをしています。";"I work part time as a tutor.";"None";"家庭教師";"家: 2, 庭: 3, 教: 2, 師: 5"
"Irregularity, Irregular, Disorderly";"ふきそく";"不規則な生活で体調を崩してしまった。";"My health was ruined by my disorderly life.";"N2";"不規則";"不: 4, 規: 5, 則: 5"
"Congratulation, Congratulations, Celebration, Festival, Congratulatory Gift";"おいわい";"引っ越しお祝いを渡さなくちゃいけないわね。";"You have to bring a moving gift.";"N4";"お祝い";"祝: 4"
"Dictatorship, Despotism";"どくさい";"あの会社では社長が独裁しているから働きたくない。";"I don't want to work at that company because the president runs it like a dictatorship.";"N1";"独裁";"独: 5, 裁: 6"
"Dictatorship, Despotism";"どくさい";"俺は世界一の独裁者になるんだ。";"I’ll become the best dictator in the world.";"N1";"独裁";"独: 5, 裁: 6"
"Retiring, Retirement, Withdrawing From Public Life";"いんたい";"そのタレントは引退を全く口にしない。";"That celebrity doesn't mention retirement at all.";"N3";"引退";"引: 2, 退: 5"
"Retiring, Retirement, Withdrawing From Public Life";"いんたい";"ボクサーは引退後太ることが多いらしい。";"I heard that boxers tend to gain weight after retiring.";"N3";"引退";"引: 2, 退: 5"
"Retiring, Retirement, Withdrawing From Public Life";"いんたい";"そろそろYoutube界を引退しようと考えてるんだ。";"I intend to retire from the Youtube world soon.";"N3";"引退";"引: 2, 退: 5"
"Retiring, Retirement, Withdrawing From Public Life";"いんたい";"明日はバスケ部の先輩が引退する日だ.";"Tomorrow a senior member of my basketball team is retiring from the team.";"N3";"引退";"引: 2, 退: 5"
"Cousin, Male Cousin";"いとこ";"従兄弟同士は結婚できるんだぜ。";"Cousins can get married?!";"N3";"従兄弟";"従: 6, 兄: 2, 弟: 2"
"Nap, Doze, Dozing, Nodding Off, Dozing Off";"いねむり";"運転中に居眠りしてたみたいなんだ。";"It seems like they dozed off while driving.";"N3";"居眠り";"居: 5, 眠: 9"
"Pleasant, Agreeable, Comfortable";"かいてき";"エアコンのある生活は快適だ。";"Life with an air conditioner is pleasant.";"N3";"快適";"快: 5, 適: 5"
"Weather Forecast";"てんきよほう";"天気予報を事前にチェックするのが面倒くさかったんです。";"I just felt that it was troublesome to check the weather forecast beforehand.";"N4";"天気予報";"天: 1, 気: 1, 予: 3, 報: 5"
"Weather Forecast";"てんきよほう";"天気予報では午後から雨になってたよ。";"The weather forecast said it would rain this afternoon.";"N4";"天気予報";"天: 1, 気: 1, 予: 3, 報: 5"
"Weather Forecast";"てんきよほう";"天気予報は見事に外れた。";"The weather forecast was crazy off.";"N4";"天気予報";"天: 1, 気: 1, 予: 3, 報: 5"
"Disgust, Hate, Repugnance";"けんお";"クリステンはクイン・ベリルを嫌悪している。";"Kristen hates Queen Beryl.";"None";"嫌悪";"嫌: 9, 悪: 3"
"Disgust, Hate, Repugnance";"けんお";"コウイチは嫌悪の目で私をにらんできた。";"Koichi glared at me with a look of disgust in his eyes.";"None";"嫌悪";"嫌: 9, 悪: 3"
"Disgust, Hate, Repugnance";"けんお";"あいつの顔を見るだけで、嫌悪を催す。";"Just seeing his face makes me seethe with hatred.";"None";"嫌悪";"嫌: 9, 悪: 3"
