"Meaning";"Reading";Context Sentence JP;Context Sentence EN;"JLPT (by voc lvl)";"Item";"Joyo Grade"
"Participation";"さんか";"あなたもトーフグの忘年会に参加しませんか。きっと楽しいですよ。";"Why don't you participate in Tofugu's end-of-year party? It will be fun!";"N3";"参加";"参: 4, 加: 4"
"Participation";"さんか";"久々の飲み会参加でエンジョイしちゃってまーす。今日は超リア充って感じだよ〜。";"It’s been a while since I participated in a drinking party and I’m really enjoying it. I’m feeling super-charged!";"N3";"参加";"参: 4, 加: 4"
"To Be Cooked, To Burn";"やける";"火事で家が焼けてしまいました。";"My house was burned in a fire.";"N4";"焼ける";"焼: 4"
"To Be Cooked, To Burn";"やける";"このパンはこんがりとよく焼けています。";"This bread is toasted well.";"N4";"焼ける";"焼: 4"
"To Be Cooked, To Burn";"やける";"「この肉は厚いから、焼けるまでに時間がかかりそうだね。」「あなたが皿洗いをしている間に、焼けると思うけど。」";"""This meat is thick, so I think it'll be a while until it's cooked."" ""I think it'll cook while you're doing the dishes.""";"N4";"焼ける";"焼: 4"
"Electronic Device, Electronic Equipment, Electronics";"でんしきき";"機内ではお手持ちの電子機器の電げんはお切りになるか機内モードにごせっ定くださいますよう、ご協力お願い申し上げます。";"Please turn off all personal electronic devices or set them to airplane mode on this plane. Thank you for your cooperation.";"None";"電子機器";"電: 2, 子: 1, 機: 4, 器: 4"
"Electronic Device, Electronic Equipment, Electronics";"でんしきき";"電子機器に欠かんが無いか、一個ずつ手作業で確認しています。";"We manually check electronic equipment one by one to make sure there are no defects.";"None";"電子機器";"電: 2, 子: 1, 機: 4, 器: 4"
"Electronic Device, Electronic Equipment, Electronics";"でんしきき";"どうしていくつかの航空会社は、飛行中の電子機器の使用についての規制を緩和し始めたんでしょうか？";"Why did some airlines start relaxing their rules about the use of electronics during flights?";"None";"電子機器";"電: 2, 子: 1, 機: 4, 器: 4"
"To Contact, To Get In Touch, To Get In Contact";"れんらくする";"会社を首になったら連絡するよ。";"I'll get in touch with you after I'm fired.";"None";"連絡する";"連: 4, 絡: 9"
"To Contact, To Get In Touch, To Get In Contact";"れんらくする";"コウイチとはえんを切りたいので、金輪ざい連絡してこないでください。";"I want to cut ties with you, Koichi, so please never contact me again.";"None";"連絡する";"連: 4, 絡: 9"
"To Contact, To Get In Touch, To Get In Contact";"れんらくする";"ごめん、行かなきゃ。予定を調べて、後で折り返し連絡するよ。";"Sorry, I’ve gotta go. I'll check my schedule and get back to you.";"None";"連絡する";"連: 4, 絡: 9"
"Unexpected, Surprising";"いがい";"意外にも、父はすぐにさん成してくれました。";"Unexpectedly, my dad approved of it right away.";"N3";"意外";"意: 3, 外: 2"
"Unexpected, Surprising";"いがい";"ゆですぎのやわらかいパスタをこのんで食べるのは、カナダの意外な文化でした。";"Liking soft pasta that's been cooked too long was an unexpected aspect of Canadian culture.";"N3";"意外";"意: 3, 外: 2"
"Unexpected, Surprising";"いがい";"フグは物凄く走るの速いよ。海ではあまり良いスイマーじゃなかったってことと、大学に入るまで陸上での競技に出たことがなかったってのは、本当に意外だよ。";"Fugu is a really fast runner. The surprising thing is, he was never a good swimmer in the sea and never raced on land until he was in college.";"N3";"意外";"意: 3, 外: 2"
"Concern, Interest";"かんしん";"日本のアニメの声ゆうは好きですが、海外のアニメの声ゆうには関心がありません。";"I like Japanese anime voice actors but I have no interest in foreign ones.";"N3";"関心";"関: 4, 心: 2"
"Concern, Interest";"かんしん";"げんざいの最大の関心は何ですか？";"What is your greatest concern at the moment?";"N3";"関心";"関: 4, 心: 2"
"Concern, Interest";"かんしん";"当社トーフグ、ならびに当社製品に関心をお寄せいただき、有難うございます。";"Thank you for your interest in our company, Tofugu, and our products.";"N3";"関心";"関: 4, 心: 2"
"Start, Beginning, Opening";"かいし";"このゲームは、明日はいしん開始です。";"This game will be released tomorrow.";"N3";"開始";"開: 3, 始: 3"
"Start, Beginning, Opening";"かいし";"先行予やく受付を開始しました。";"We've started accepting preorders.";"N3";"開始";"開: 3, 始: 3"
"Start, Beginning, Opening";"かいし";"現在、トーフグは枕業界で巻き返しを図っており、新しいモデルの枕の販売を開始した。";"Tofugu is currently still working to catch up in the pillow market, so they started selling new models.";"N3";"開始";"開: 3, 始: 3"
"Curve, Curved Line";"きょくせん";"このドレスは、曲線を美しく出してくれます。";"This dress gives me beautiful curves.";"N2";"曲線";"曲: 3, 線: 2"
"Curve, Curved Line";"きょくせん";"ブーメランパンツから出てるコウイチのおしりの曲線…いいね！";"The curve of Koichi's butt protruding from the speedo is very... nice!";"N2";"曲線";"曲: 3, 線: 2"
"Curve, Curved Line";"きょくせん";"あなたが怒った時の、ほおの柔らかく歪んだ曲線が好きよ。";"I really love the soft, slanted curve of your cheek when you get mad.";"N2";"曲線";"曲: 3, 線: 2"
"Possible";"かのう";"今年の春から、むすめを保育園にあずけることが可能だと聞いて、胸のつかえが下りました。";"Hearing that it would be possible for me to put my daughter in daycare this spring lifted a huge weight off my shoulders.";"N3";"可能";"可: 5, 能: 5"
"Possible";"かのう";"もう少し実げん可能なかい決さくをていあんしてください。";"Please present a few more possible solutions.";"N3";"可能";"可: 5, 能: 5"
"Possible";"かのう";"私は年間一億ドルを稼ぐことは実現可能だと思います。";"I’d say earning a hundred million dollars a year is possible.";"N3";"可能";"可: 5, 能: 5"
"Temperature, Air Temperature";"きおん";"気温が急に下がった。";"The temperature fell suddenly.";"N3";"気温";"気: 1, 温: 3"
"Temperature, Air Temperature";"きおん";"今日の最高気温は四十度です。";"Today's highest temperature will be 40 degrees.";"N3";"気温";"気: 1, 温: 3"
"Temperature, Air Temperature";"きおん";"朝ばんの気温のさがはげしいんです。";"There is a large temperature gap between morning and night.";"N3";"気温";"気: 1, 温: 3"
"Lodging, Inn, Hotel, Lodge";"やど";"十年前にそこをおとずれた時には、こんな宿は全くありませんでした。";"When I went there ten years ago, there weren't any lodgings like this at all.";"N3";"宿";"宿: 3"
"Lodging, Inn, Hotel, Lodge";"やど";"宿がまだ決まってないんだよ。";"We still haven’t decided on a hotel yet.";"N3";"宿";"宿: 3"
"Lodging, Inn, Hotel, Lodge";"やど";"この宿は歴史的にも有名で、宿泊客だけでなく見物客も訪れる。";"This inn is historically famous as well, so not only do inn guests visit but sightseers do as well.";"N3";"宿";"宿: 3"
"Detailed, Expert";"くわしい";"ずい分シメサバについて詳しいんですね。";"You are quite the expert on mackerel sushi.";"N3";"詳しい";"詳: 9"
"Detailed, Expert";"くわしい";"すみませんが、私はじゅうについて詳しくないので下手に触らない方がいいと思います。";"I'm sorry, but I'm not an expert when it comes to guns, so it would be better if I didn't touch them.";"N3";"詳しい";"詳: 9"
"Detailed, Expert";"くわしい";"「おお、そういえば、あいつら結婚するって聞いた？」「おお、マジかよ？ 詳しく教えてくれよ。」";"""Oh, by the way, did you hear they’re getting married?"" ""Wow! Really? Tell me everything.""";"N3";"詳しい";"詳: 9"
"Details";"しょうさい";"このユーザーは、いつも詳細なフィードバックを送ってくれます。";"This user often sends us very detailed feedback.";"N1";"詳細";"詳: 9, 細: 2"
"Details";"しょうさい";"コウイチさんは貧しい家に生まれたと聞いたんですが、もう少し詳細を教えてもらえませんか？";"Mr. Koichi, I heard you were born poor. Could you give me more details on that?";"N1";"詳細";"詳: 9, 細: 2"
"Details";"しょうさい";"詳細を調べている時間がありません。";"I don’t have enough time to look up the details.";"N1";"詳細";"詳: 9, 細: 2"
"Unknown, Unidentified";"ふしょう";"昨日、年れい不詳な美人女性に出会ったんだ。";"Yesterday, I met a beautiful woman of unknown age.";"None";"不詳";"不: 4, 詳: 9"
"Unknown, Unidentified";"ふしょう";"ワニカニは、性別不詳のモンスターです。";"Wanikani is a monster whose sex is unknown.";"None";"不詳";"不: 4, 詳: 9"
"Unknown, Unidentified";"ふしょう";"彼ってほんと職業不詳だよね。";"His real job is unknown, isn’t it?";"None";"不詳";"不: 4, 詳: 9"
"Route, Course";"けいろ";"このアパートから東大までの一番速くて安い通学経路を教えてください。";"What is the fastest and cheapest route to commute from this apartment to Tokyo University?";"N1";"経路";"経: 5, 路: 3"
"Tasty, Good Tasting, Delicious";"おいしい";"コウイチとビエトは、オフィスに美味しいウィスキーをかくし持っている。";"Koichi and Viet secretly keep some good-tasting whiskey in the office.";"N1";"美味しい";"美: 3, 味: 3"
"Tasty, Good Tasting, Delicious";"おいしい";"少しずつ、色んなしゅるいの美味しいものが食べたいんです。";"I like trying little bits of many different tasty dishes.";"N1";"美味しい";"美: 3, 味: 3"
"Tasty, Good Tasting, Delicious";"おいしい";"最近、トーフグのオフィス内に、料理の美味しいパブがたくさん開店してるんだよね。";"Recently, a lot of pubs with delicious food have been opening in the Tofugu office.";"N1";"美味しい";"美: 3, 味: 3"
"Drama, Play, Show";"げき";"オペラ劇を観劇しに行く天皇へい下をお見送りしました。";"I saw off the emperor, who was going to see the opera.";"N3";"劇";"劇: 6"
"Drama, Play, Show";"げき";"この劇の第2幕第3場で馬の役をしているのがオレの兄貴なんだ。";"The person who plays the role of the horse in Act II Scene III of this play is my older brother.";"N3";"劇";"劇: 6"
"Drama, Play, Show";"げき";"隣の席の人が劇の最中にずっと指をポキポキ鳴らしてて、すっごく苛々しました。";"The person next to me was constantly cracking their knuckles during the show and it was so annoying.";"N3";"劇";"劇: 6"
"Comedy";"きげき";"その映画は悲しすぎて、喜劇というよりは悲劇だ。";"The movie is too sad. It should be called a tragedy, not a comedy.";"N1";"喜劇";"喜: 4, 劇: 6"
"Comedy";"きげき";"喜劇王チャップリンのドキュメンタリーを観て自分もお笑いの道を目指そうと思いました。";"After watching a documentary about Chaplin, the king of comedy, I decided to pursue a career in comedy.";"N1";"喜劇";"喜: 4, 劇: 6"
"Comedy";"きげき";"すごく暑かったので、喜劇を観ながらずっと自分をうちわで扇いでいました。";"It was so hot that I kept fanning myself while watching the comedy show.";"N1";"喜劇";"喜: 4, 劇: 6"
"Tragedy";"ひげき";"それが悲劇の始まりだった。";"It was the beginning of my tragedy.";"N3";"悲劇";"悲: 3, 劇: 6"
"Tragedy";"ひげき";"あんた、悲劇の主人公にでもなったつもり？いつまでもクヨクヨしてたって仕方ないでしょ？";"Are you trying to act like the hero of some tragedy? Moping forever won't help anyone.";"N3";"悲劇";"悲: 3, 劇: 6"
"Tragedy";"ひげき";"あなたには悲劇がお似合いよ。";"Tragedy suits you.";"N3";"悲劇";"悲: 3, 劇: 6"
"Dramatic";"げきてき";"ダイエットを始めて三ヶ月で体型が劇的に変化しました。";"Three months after starting my diet, my body had changed dramatically.";"None";"劇的";"劇: 6, 的: 4"
"Dramatic";"げきてき";"劇的とまではいかないけれど、売り上げが上がったことは間違いないようです。";"While it's not a dramatic increase, it does seem that they received quite a bit of revenue.";"None";"劇的";"劇: 6, 的: 4"
"Dramatic";"げきてき";"応援してるチームが劇的なさよならホームランで勝利を納めた時、思わずウルッときてしまいました。";"I got tears in my eyes when my favorite team won the game with a dramatic home run.";"None";"劇的";"劇: 6, 的: 4"
"Drama Troupe, Theatrical Company";"げきだん";"練習の後、劇団員はみんな汗だくだった。";"All of the drama troupe members were sweating after practice.";"N1";"劇団";"劇: 6, 団: 5"
"Drama Troupe, Theatrical Company";"げきだん";"劇団四季に入るのが私の目標です。";"My goal is to join the Shiki Theater Company.";"N1";"劇団";"劇: 6, 団: 5"
"Drama Troupe, Theatrical Company";"げきだん";"ドラマでとある劇団に所属する俳優を好きになってから、彼の出演する舞台を観に劇場にまで足を運ぶようになりました。";"I started to like an actor who belongs to a theater troupe from watching a drama, so I started going to the theater to watch his shows.";"N1";"劇団";"劇: 6, 団: 5"
"Theater, Theatre";"げきじょう";"劇場のロビーで待ち合わせしましょう。";"Let's meet up in the theater's lobby.";"N3";"劇場";"劇: 6, 場: 2"
"Theater, Theatre";"げきじょう";"それでは劇場のトイレで会いましょう。";"I’ll see you at a bathroom in the theater then.";"N3";"劇場";"劇: 6, 場: 2"
"Theater, Theatre";"げきじょう";"劇場までの毎日の通勤に、片道二時間以上かかります。";"My daily commute to the theater is over two hours each way.";"N3";"劇場";"劇: 6, 場: 2"
"Opera";"かげき";"その歌劇の主人公は生粋のフランス人です。";"This opera's main character is a natural-born Frenchman.";"None";"歌劇";"歌: 2, 劇: 6"
"Opera";"かげき";"とある歌劇で、奴隷の役を演じました。";"I played the role of a slave in an opera.";"None";"歌劇";"歌: 2, 劇: 6"
"Opera";"かげき";"歌劇のチケットの値段を2%値上げします。";" We are going to increase our opera ticket prices by 2%.";"None";"歌劇";"歌: 2, 劇: 6"
"He";"かれ";"彼がトムさんです。";"He is Tom.";"N4";"彼";"彼: 9"
"He";"かれ";"彼、とってもおもしろい人なんですよ。";"He is a very interesting person.";"N4";"彼";"彼: 9"
"He";"かれ";"今日は彼とおうちデート♡";"Today is a home date with my boyfriend♡";"N4";"彼";"彼: 9"
"He";"かれ";"しまった！急須を壊しちゃった。彼が知ったらめちゃくちゃ怒るだろうな。";"Shit! I just broke the stupid teapot. He would get so upset if he knew.";"N4";"彼";"彼: 9"
"Boyfriend";"かれし";"あれ、カオルの彼氏じゃない？";"Hey, isn't that Kaoru's boyfriend?";"None";"彼氏";"彼: 9, 氏: 4"
"Boyfriend";"かれし";"このネックレス、彼氏にもらったんだ。";"I got this necklace from my boyfriend.";"None";"彼氏";"彼: 9, 氏: 4"
"Boyfriend";"かれし";"え、彼氏できたの？";"Oh, you got a boyfriend?";"None";"彼氏";"彼: 9, 氏: 4"
"Boyfriend";"かれし";"ねぇ、私、あなたと喋るだけで、いい気分になるわ。あなたって、私にとって本当に理想の彼氏だわ。";"You know what, I get in a good mood just from talking to you. You really are my ideal boyfriend.";"None";"彼氏";"彼: 9, 氏: 4"
"They";"かれら";"彼らはみんな、カナダ人なんですよ。";"They are all Canadians. ";"N4";"彼ら";"彼: 9"
"They";"かれら";"これから、彼らとホッケーをしに行くところなんです。";"I am about to go play hockey with them.";"N4";"彼ら";"彼: 9"
"They";"かれら";"彼らとは、メープルファームで出会いました。";"I met them at a maple farm.";"N4";"彼ら";"彼: 9"
"They";"かれら";"彼らはみんな、電車の切符を買っていなかったため、無賃乗車者として捕まった。";"None of them bought train tickets and they were caught for riding without paying.";"N4";"彼ら";"彼: 9"
"To Pay";"はらう";"ここは私が代わりに払っておきます！";"I’ll pay on your behalf for now.";"N4";"払う";"払: 9"
"To Pay";"はらう";"えっと、シャンパンとキャビアの代金を払えるほどお金を持っていない気がするんですが。";"Well, I don’t think I have enough money to pay for champagne and caviar.";"N4";"払う";"払: 9"
"To Pay";"はらう";"安全に対し万全の注意を払いましょう。";"Take every precaution for your safety.";"N4";"払う";"払: 9"
"To Change Something, To Change";"かえる";"大人になると、考え方を変えることはむずかしいです。";"When you become an adult, it's difficult to change your way of thinking.";"N4";"変える";"変: 4"
"To Change Something, To Change";"かえる";"あっ、フグのくちびるの形は変えないでください。それはコウイチの好物のタラコをモチーフにしているんです。変えたらコウイチが悲しみます。";"Oh, please do not change the shape of Fugu's lips. They were inspired by Koichi's favorite food, cod roe. If you change them, Koichi will be sad.";"N4";"変える";"変: 4"
"To Change Something, To Change";"かえる";"眉毛の形を変えると、まるで別人のようだね。";"When you change the shape of your eyebrows, you look like a different person.";"N4";"変える";"変: 4"
"She, Girlfriend";"かのじょ";"彼女はハナさんです。";"She is Hana.";"N4";"彼女";"彼: 9, 女: 1"
"She, Girlfriend";"かのじょ";"彼女とディズニーランドに行ってきた。";"I went to Disneyland with my girlfriend.";"N4";"彼女";"彼: 9, 女: 1"
"She, Girlfriend";"かのじょ";"俺の彼女、めっちゃかわいいだろ？";"My girlfriend is so cute, isn’t she?";"N4";"彼女";"彼: 9, 女: 1"
"She, Girlfriend";"かのじょ";"彼女は服のセンスがいい。";"She has good taste in clothes.";"N4";"彼女";"彼: 9, 女: 1"
"Who";"だれ";"あの人、誰かな？";"Who is that person?";"N1";"誰";"誰: 9"
"Who";"だれ";"次は誰の番？";"Whose turn is it next?";"N1";"誰";"誰: 9"
"Who";"だれ";"え、それ、誰が言ったの？";"Oh, who said that?";"N1";"誰";"誰: 9"
"Who";"だれ";"「彼女は誰かしら。」「名前を知らないの？クラスであなたの後ろに座っているよ！」";"""I wonder who that girl is."" ""You don’t know her name? She sits behind you in class!""";"N1";"誰";"誰: 9"
"Someone";"だれか";"「あ、あそこに誰かいる。」「え、誰もいないよ？」";"""Oh, there's someone over there."" ""Uh, there’s no one there…?""";"N3";"誰か";"誰: 9"
"Someone";"だれか";"誰かに聞いてみよう！";"Let's ask someone!";"N3";"誰か";"誰: 9"
"Someone";"だれか";"うちの家族の誰かが、母の死にあの善良な外科医が関与していると訴えたんですか？";"Did someone in my family accuse that excellent surgeon of contributing to our mom’s death?";"N3";"誰か";"誰: 9"
"I, Me";"おれ";"俺は生ビールにするよ。";"I'll have a draft beer.";"N1";"俺";"俺: 9"
"I, Me";"おれ";"こいつ、俺のツレなんだ。";"He's my buddy.";"N1";"俺";"俺: 9"
"I, Me";"おれ";"あ、いいよ、俺がやるから。";"Oh, that's okay, I'll do it.";"N1";"俺";"俺: 9"
"I, Me";"おれ";"やあ、コウイチ！俺、久しぶりにお前に会ったから、話したいことが山ほどあるよ。";"Hey Koichi, we’ve got a lot to catch up on.";"N1";"俺";"俺: 9"
"We";"おれら";"よかったら、今から俺らとカラオケ行かない？";"If you feel like it, how about going to karaoke with us now?";"None";"俺ら";"俺: 9"
"We";"おれら";"俺ら、今、ちょうど学校出たとこだよ。";"We just got out of school.";"None";"俺ら";"俺: 9"
"We";"おれら";"え、俺ら、それはちょっとムリだわ。";"Oh, we're not sure we can do that.";"None";"俺ら";"俺: 9"
"We";"おれら";"ごめん。 俺らがこの会話をするのは明らかにすごく早すぎたよな。でも、ただ、俺はお前と結婚したいと思ってるってこと、言いたかったんだ。";"I’m sorry. It’s obviously way too early for us to be having this conversation, but I just wanted to tell you that I want to marry you.";"None";"俺ら";"俺: 9"
"We, Us";"おれたち";"俺たち、一年生です。";"We're freshmen.";"None";"俺たち";"俺: 9"
"We, Us";"おれたち";"それ、俺たちのバイクです。";"Those are our motorcycles.";"None";"俺たち";"俺: 9"
"We, Us";"おれたち";"誰もやらないんだったら、俺たちがやるしかないだろ！";"If no one else is going to do it, we'll have to!";"None";"俺たち";"俺: 9"
"Small Animal Counter, Counter For Small Animals";"ひき";"男は、三匹のネズミに向かって大声を上げた。";"The man shouted at the three rats.";"None";"〜匹";"匹: 9"
"Small Animal Counter, Counter For Small Animals";"ひき";"一体、女王様のペットのヘビは何匹いるんだ？";"How many pet snakes does the queen have?";"None";"〜匹";"匹: 9"
"Small Animal Counter, Counter For Small Animals";"ひき";"大きい方の犬はガレージにいて、もう一匹は室内にいるよ。";"We keep the bigger dog in the garage and the other one in our house.";"None";"〜匹";"匹: 9"
"Four Small Animals";"よんひき";"東京タワーの上に、四匹のドラゴンが止まっていた。";"There were four dragons on the Tokyo Tower.";"None";"四匹";"四: 1, 匹: 9"
"Four Small Animals";"よんひき";"マチルダさんの家には、黒猫が四匹もいる。";"There are four black cats at Matilda's house.";"None";"四匹";"四: 1, 匹: 9"
"Four Small Animals";"よんひき";"ここにいるコオロギ、四匹ずつください。";"I’d like four of each of these crickets here.";"None";"四匹";"四: 1, 匹: 9"
"One Small Animal";"いっぴき";"そこには、一匹のカエルが座っていた。";"A lone frog was sitting there.";"None";"一匹";"一: 1, 匹: 9"
"One Small Animal";"いっぴき";"朝起きると、目の前にハムスターが一匹いた。";"When I woke up in the morning, there was a hamster in front of me.";"None";"一匹";"一: 1, 匹: 9"
"One Small Animal";"いっぴき";"アイツって、ほんと一匹狼だよなー。";"That guy is really a loner, isn’t he?";"None";"一匹";"一: 1, 匹: 9"
"To Join Together, To Unify, To Match";"あわせる";"全ての赤と白のワイヤーを一たばに合わせました。";"We joined all the red and white wires together.";"N3";"合わせる";"合: 2"
"To Join Together, To Unify, To Match";"あわせる";"男が女のペースに合わせてゆっくり歩くのは、その女のことが好きな時だけさ。";"A man will only slow down to match a woman's pace if they like her.";"N3";"合わせる";"合: 2"
"To Join Together, To Unify, To Match";"あわせる";"おい、スティーヴ！お前はもうずいぶん長く日本に住んでいるんだから、そろそろ日本の習慣とかに合わせたほうがいいんじゃないのか？好き嫌いは止めて、魚も食べるようにしろよ！";"Hey, Steve. You’ve been living in Japan for a pretty long time now so don’t you think it’s time for you to adjust to Japanese customs? Stop being so picky and start eating fish.";"N3";"合わせる";"合: 2"
"Bad Tasting, Unappetizing, Unskillful";"まずい";"なんか不味そうなサンドイッチだね。";"Those sandwiches look a bit unappetizing, don't they?";"N1";"不味い";"不: 4, 味: 3"
"Bad Tasting, Unappetizing, Unskillful";"まずい";"あの字はちょっと不味いんじゃない？";"His handwriting is kinda bad, don't you think?";"N1";"不味い";"不: 4, 味: 3"
"Bad Tasting, Unappetizing, Unskillful";"まずい";"こんなに不味い味噌汁を飲んだことはありません。";"I’ve never eaten such disgusting miso soup.";"N1";"不味い";"不: 4, 味: 3"
"Safe, All Right, Okay";"だいじょうぶ";"この日焼け止めは、赤ちゃんに使っても大丈夫ですか。";"Is this sun screen safe for babies?";"N5";"大丈夫";"大: 1, 丈: 9, 夫: 4"
"Safe, All Right, Okay";"だいじょうぶ";"「ハックション！」「大丈夫？」";"""Achoo!"" ""Are you all right?""";"N5";"大丈夫";"大: 1, 丈: 9, 夫: 4"
"Safe, All Right, Okay";"だいじょうぶ";"いつでも大丈夫だよ。こっちは君の都合に合わせるから、お好きな時にどうぞ。";"Anytime is okay. I’ll go with whatever time is convenient for you, so it’s whenever you’d like.";"N5";"大丈夫";"大: 1, 丈: 9, 夫: 4"
"Sturdy, Firm, Healthy";"じょうぶ";"私のつまは、あまり体が丈夫ではなく、よく病気になります。";"My wife isn't very healthy and she gets sick often.";"N1";"丈夫";"丈: 9, 夫: 4"
"Sturdy, Firm, Healthy";"じょうぶ";"このいすはとても丈夫なので、すもう取りがすわってもこわれません。";"This chair is so sturdy that even a sumo wrestler can sit down in it without it breaking.";"N1";"丈夫";"丈: 9, 夫: 4"
"Sturdy, Firm, Healthy";"じょうぶ";"彼が丈夫な男だってことは分かってるけど、暴飲暴食の習慣がちょっと心配なんだよね。";"I know he’s a sturdy guy, but I’m a little worried about his excessive eating and drinking habits.";"N1";"丈夫";"丈: 9, 夫: 4"
"Height, Length";"たけ";"ユニクロで、七分丈のパンツを買いました。";"I bought a pair of three-quarter-length pants at UNIQLO.";"N1";"丈";"丈: 9"
"Height, Length";"たけ";"少し見ないうちに、ずいぶん丈がのびたな！";"You've grown a lot taller since I saw you last!";"N1";"丈";"丈: 9"
"Height, Length";"たけ";"話を変える訳じゃないんだけど、そのスカートはちょっと丈が長過ぎるんじゃないかしら？";"Not to change the subject, but isn’t that skirt just a little too long for you?";"N1";"丈";"丈: 9"
"Solid, Firm, Stout, Sturdy";"がんじょう";"土台はできるだけ頑丈にしておいた方がいいですよ。";"You should make the foundation as firm as possible.";"N1";"頑丈";"頑: 9, 丈: 9"
"Solid, Firm, Stout, Sturdy";"がんじょう";"この車はとても頑丈にできています。";"This car is solidly built.";"N1";"頑丈";"頑: 9, 丈: 9"
"Solid, Firm, Stout, Sturdy";"がんじょう";"眼鏡屋さんで、とても頑丈な眼鏡を作ってもらいました。";"I had a really solid pair of glasses made by my optician.";"N1";"頑丈";"頑: 9, 丈: 9"
"Floor, Story, Storey";"かい";"「何階ですか？」「四階をおねがいします。」「このエレベーターはその階には止まりませんよ。」";"""Which floor?"" ""Fourth please."" ""This elevator doesn't stop on that floor.""";"None";"〜階";"階: 3"
"Floor, Story, Storey";"かい";"コウイチは、九十九階だてのマンションの最上階に住んでいます。";"Koichi lives on the top floor of a ninety-nine story apartment building.";"None";"〜階";"階: 3"
"Floor, Story, Storey";"かい";"このアパートの十三階に住んでいます。";"I live on the thirteenth floor of this apartment.";"None";"〜階";"階: 3"
"Including, Included, Furnished With, Attached To";"つき";"このそうじきは、一年間のほしょうしょ付きですよ。";"This vacuum cleaner comes with one year warranty.";"None";"〜付き";"付: 4"
"Including, Included, Furnished With, Attached To";"つき";"一ぱく二食付きのりょかんをさがしています。";"I'm looking for a Japanese style hotel that includes dinner and breakfast.";"None";"〜付き";"付: 4"
"Including, Included, Furnished With, Attached To";"つき";"この部屋は冷蔵庫、洗濯機付きです。";"This room is furnished with a refrigerator and a washing machine.";"None";"〜付き";"付: 4"
"Flat Object Counter, Clothing Items, Sheets";"まい";"日曜日のサッカーの試合のチケットを十枚持っています。";"I have ten tickets for the soccer game on Sunday.";"None";"〜枚";"枚: 6"
"Flat Object Counter, Clothing Items, Sheets";"まい";"いつもは朝ご飯は食パン一枚だけです。";"My breakfast is usually just one slice of toast.";"None";"〜枚";"枚: 6"
"Flat Object Counter, Clothing Items, Sheets";"まい";"トーフグのステッカーを何枚か買いたいのですが、一枚いくらになりますか？";"I’d like to buy some Tofugu stickers. How much would one be?";"None";"〜枚";"枚: 6"
"City, A City, Town, Municipal, Urban";"とし";"このコウイチのどうぞうは、この都市のシンボルになりました。";"This bronze statue of Koichi has become the symbol of this city.";"N3";"都市";"都: 3, 市: 2"
"City, A City, Town, Municipal, Urban";"とし";"いなかよりも、都市での生活の方がいいですね。";"I prefer life in the city as opposed to life in the countryside.";"N3";"都市";"都: 3, 市: 2"
"City, A City, Town, Municipal, Urban";"とし";"何かおもしろい都市伝説を知っていますか？";"Do you know any interesting urban legends?";"N3";"都市";"都: 3, 市: 2"
"Language, A Language";"げんご";"今人気のプログラミング言語は何ですか？";"What are the popular programming languages right now?";"N3";"言語";"言: 2, 語: 2"
"Language, A Language";"げんご";"言語オタクたちが朝まで言語について語りつくすオフ会にさんかしてきました。";"I joined an offline gathering where language geeks got together and talk about language all night long.";"N3";"言語";"言: 2, 語: 2"
"Language, A Language";"げんご";"新しいコンピュータ言語の勉強を始めました。";"I started to study a new computer language.";"N3";"言語";"言: 2, 語: 2"
"Ally, Supporter, Friend";"みかた";"トーフグだけは、味方してくれると思ってたんだけどな。";"I thought that at least Tofugu would support me.";"N3";"味方";"味: 3, 方: 2"
"Ally, Supporter, Friend";"みかた";"実は、コウイチは味方のふりをしたてきだったんだよ。";"Actually, Koichi was an enemy disguised as a friend.";"N3";"味方";"味: 3, 方: 2"
"Ally, Supporter, Friend";"みかた";"お前は一体どっちの味方なんだ？";"Who the heck are your allies?";"N3";"味方";"味: 3, 方: 2"
"Now For Sale, In Stores Now, Now Available";"はつばいちゅう";"年末ジャンボたからくじはまだ発売中ですか？";"Is the Year-End Jumbo Draw Lottery still for sale?";"None";"発売中";"発: 3, 売: 2, 中: 1"
"Now For Sale, In Stores Now, Now Available";"はつばいちゅう";"これは、トーフグストアで発売中の手ぬぐいです。";"This is a tenugui towel that's sold on the Tofugu store.";"None";"発売中";"発: 3, 売: 2, 中: 1"
"Now For Sale, In Stores Now, Now Available";"はつばいちゅう";"少年ジャンプ６月号、ただ今絶賛発売中。";"The June issue of Shonen Jump is now on sale, to critical acclaim.";"None";"発売中";"発: 3, 売: 2, 中: 1"
"Automobile, Car";"じどうしゃ";"あの自動車ディーラーにうら切られた気分です。";"I feel betrayed by that car dealership.";"N5";"自動車";"自: 2, 動: 3, 車: 1"
"Automobile, Car";"じどうしゃ";"新しい自動車を買うために、お金をためるようにしています。";"We are trying to set some money aside for a new car.";"N5";"自動車";"自: 2, 動: 3, 車: 1"
"Automobile, Car";"じどうしゃ";"自動車の運転免許を失くしてしまいました。";"I lost my driver’s license.";"N5";"自動車";"自: 2, 動: 3, 車: 1"
"Fast";"はやい";"新かん線はふつうの電車より速いです。";"The shinkansen is faster than a normal train.";"N5";"速い";"速: 3"
"Fast";"はやい";"ポートランドから東京まで、だれが一番速く泳げるかきょうそうしました。";"We had a competition to see who could swim from Portland to Tokyo the fastest.";"N5";"速い";"速: 3"
